accuracy,sparsity,seed,model,dataset,layer_id,layer_name,iterative_spectral_gap,iterative_degree_bound,degree_bound,layer_sparsity,no_weights,no_params
0.1758,0.98,0,Resnet-32,tinyimagenet,12,layer2.0.conv2,0.18063485622406,0.0058424093114065,-0.4345599758813924,0.0496961809694767,458.0,9216.0
0.1758,0.98,0,Resnet-32,tinyimagenet,13,layer2.0.shortcut.0,,,0.1791971654333817,0.21484375,110.0,512.0
0.1758,0.98,0,Resnet-32,tinyimagenet,14,layer2.1.conv1,0.4003170728683471,-0.1912795256236452,-0.3056520659518092,0.0501302070915699,462.0,9216.0
0.1758,0.98,0,Resnet-32,tinyimagenet,15,layer2.1.conv2,0.1657603979110717,-0.1103889822491629,-0.2408050957003775,0.0537109375,495.0,9216.0
0.1758,0.98,0,Resnet-32,tinyimagenet,16,layer2.2.conv1,0.2684445381164551,0.0428337451991152,-0.3216295056064229,0.0413411445915699,381.0,9216.0
0.1758,0.98,0,Resnet-32,tinyimagenet,17,layer2.2.conv2,0.1771658658981323,-0.0671433672647037,-0.2088823932320524,0.0473090261220932,436.0,9216.0
0.1758,0.98,0,Resnet-32,tinyimagenet,18,layer2.3.conv1,,,-0.5514377823255789,0.0264756940305233,244.0,9216.0
0.1758,0.98,0,Resnet-32,tinyimagenet,19,layer2.3.conv2,,,-0.3621390558754436,0.0297309029847383,274.0,9216.0
0.1758,0.98,0,Resnet-32,tinyimagenet,20,layer2.4.conv1,,,-0.4050811502451685,0.0221354160457849,204.0,9216.0
0.1758,0.98,0,Resnet-32,tinyimagenet,21,layer2.4.conv2,,,-0.4867798239629803,0.0203993059694767,188.0,9216.0
0.1758,0.98,0,Resnet-32,tinyimagenet,22,layer3.0.conv1,,,-0.6674791658436288,0.0108506940305233,200.0,18432.0
0.1758,0.98,0,Resnet-32,tinyimagenet,23,layer3.0.conv2,,,-0.6053673943483849,0.00390625,144.0,36864.0
0.1758,0.98,0,Resnet-32,tinyimagenet,24,layer3.0.shortcut.0,,,-0.0554450088173336,0.09228515625,189.0,2048.0
0.1758,0.98,0,Resnet-32,tinyimagenet,25,layer3.1.conv1,,,-0.972047077499811,0.0022243922576308,82.0,36864.0
0.1758,0.98,0,Resnet-32,tinyimagenet,26,layer3.1.conv2,,,-0.5938992581566827,0.0021158854942768,78.0,36864.0
0.1758,0.98,0,Resnet-32,tinyimagenet,27,layer3.2.conv1,,,-0.925959372854716,0.0022515191230922,83.0,36864.0
0.1758,0.98,0,Resnet-32,tinyimagenet,28,layer3.2.conv2,,,-0.9463259815069238,0.0022786457557231,84.0,36864.0
0.1758,0.98,0,Resnet-32,tinyimagenet,29,layer3.3.conv1,,,-0.6107654306858739,0.0018988715019077,70.0,36864.0
0.1758,0.98,0,Resnet-32,tinyimagenet,30,layer3.3.conv2,,,-0.7441436554633623,0.0022515191230922,83.0,36864.0
0.1758,0.98,0,Resnet-32,tinyimagenet,31,layer3.4.conv1,,,-0.5633471767172588,0.0022243922576308,82.0,36864.0
0.1758,0.98,0,Resnet-32,tinyimagenet,32,layer3.4.conv2,,,-1.022159874565017,0.0021158854942768,78.0,36864.0
0.1758,0.98,0,Resnet-32,tinyimagenet,33,linear,,,-0.0557990773518832,0.0850000008940696,1088.0,12800.0
0.1738,0.98,1,Resnet-32,tinyimagenet,0,conv1,,,0.2352550262282308,0.3541666567325592,153.0,432.0
0.1738,0.98,1,Resnet-32,tinyimagenet,1,layer1.0.conv1,0.5223487377166748,0.1722900122132979,0.106075679286017,0.2361111044883728,544.0,2304.0
0.1738,0.98,1,Resnet-32,tinyimagenet,2,layer1.0.conv2,0.4100786447525024,0.1539261779446424,0.1286904760732802,0.19921875,459.0,2304.0
0.1738,0.98,1,Resnet-32,tinyimagenet,3,layer1.1.conv1,0.6673251092433929,0.1822989608029637,0.0908876182098204,0.1940104216337204,447.0,2304.0
0.1738,0.98,1,Resnet-32,tinyimagenet,4,layer1.1.conv2,0.2545948922634125,0.1190821704880101,0.0844260572838378,0.1818576455116272,419.0,2304.0
0.1738,0.98,1,Resnet-32,tinyimagenet,5,layer1.2.conv1,0.3731324275334676,0.1128496738297076,-0.0017381906087761,0.1723090261220932,397.0,2304.0
0.1738,0.98,1,Resnet-32,tinyimagenet,6,layer1.2.conv2,0.2897075414657593,0.086886985327978,0.0302376608257626,0.1150173619389534,265.0,2304.0
0.1738,0.98,1,Resnet-32,tinyimagenet,7,layer1.3.conv1,0.2911469340324402,0.063583375252926,-0.0141423524097243,0.1315104216337204,303.0,2304.0
0.1738,0.98,1,Resnet-32,tinyimagenet,8,layer1.3.conv2,0.2623770534992218,0.098527499880482,-0.0922183404462526,0.1167534738779068,269.0,2304.0
0.1738,0.98,1,Resnet-32,tinyimagenet,9,layer1.4.conv1,0.2821685473124186,0.0930566465586282,-0.0180619331274356,0.1458333283662796,336.0,2304.0
0.1738,0.98,1,Resnet-32,tinyimagenet,10,layer1.4.conv2,0.3156707882881164,0.1738464957827169,-0.0410158950560727,0.1180555522441864,272.0,2304.0
0.1738,0.98,1,Resnet-32,tinyimagenet,11,layer2.0.conv1,0.5735139846801758,-0.0059667739162628,-0.0668691798610243,0.0963541641831398,444.0,4608.0
0.1738,0.98,1,Resnet-32,tinyimagenet,12,layer2.0.conv2,0.1166466474533081,-0.0527512613848334,-0.1692726844164091,0.0476345494389534,439.0,9216.0
0.1738,0.98,1,Resnet-32,tinyimagenet,13,layer2.0.shortcut.0,,,0.1659340101277987,0.23828125,122.0,512.0
0.1738,0.98,1,Resnet-32,tinyimagenet,14,layer2.1.conv1,,,-0.1688221034342958,0.0374348945915699,345.0,9216.0
0.1738,0.98,1,Resnet-32,tinyimagenet,15,layer2.1.conv2,0.0764921903610229,-0.056832611416432,-0.1300397307359856,0.0435112863779068,401.0,9216.0
0.1738,0.98,1,Resnet-32,tinyimagenet,16,layer2.2.conv1,,,-0.2130173634224604,0.0316840261220932,292.0,9216.0
0.1738,0.98,1,Resnet-32,tinyimagenet,17,layer2.2.conv2,,,-0.1843343578246926,0.0310329869389534,286.0,9216.0
0.1738,0.98,1,Resnet-32,tinyimagenet,18,layer2.3.conv1,,,-0.2616043120335615,0.0248480904847383,229.0,9216.0
0.1738,0.98,1,Resnet-32,tinyimagenet,19,layer2.3.conv2,,,-0.1648980076469836,0.0252821184694767,233.0,9216.0
0.1738,0.98,1,Resnet-32,tinyimagenet,20,layer2.4.conv1,,,-0.2609838258266176,0.020833333954215,192.0,9216.0
0.1738,0.98,1,Resnet-32,tinyimagenet,21,layer2.4.conv2,,,-0.2401398230484593,0.022786458954215,210.0,9216.0
0.1738,0.98,1,Resnet-32,tinyimagenet,22,layer3.0.conv1,,,-0.3409262898228695,0.0107964407652616,199.0,18432.0
0.1738,0.98,1,Resnet-32,tinyimagenet,23,layer3.0.conv2,,,-0.7937026427919188,0.0032552082557231,120.0,36864.0
0.1738,0.98,1,Resnet-32,tinyimagenet,24,layer3.0.shortcut.0,,,-0.0536442227998039,0.09912109375,203.0,2048.0
0.1738,0.98,1,Resnet-32,tinyimagenet,25,layer3.1.conv1,,,-0.6752690273770687,0.0035536023788154,131.0,36864.0
0.1738,0.98,1,Resnet-32,tinyimagenet,26,layer3.1.conv2,,,-0.6153999280904041,0.0042317709885537,156.0,36864.0
0.1738,0.98,1,Resnet-32,tinyimagenet,27,layer3.2.conv1,,,-0.6960201203322294,0.002197265625,81.0,36864.0
0.1738,0.98,1,Resnet-32,tinyimagenet,28,layer3.2.conv2,,,-0.8840043616684924,0.0036892360076308,136.0,36864.0
0.1738,0.98,1,Resnet-32,tinyimagenet,29,layer3.3.conv1,,,-0.8884446542352145,0.0034722222480922,128.0,36864.0
0.1738,0.98,1,Resnet-32,tinyimagenet,30,layer3.3.conv2,,,-0.5890858609956999,0.0037977430038154,140.0,36864.0
0.1738,0.98,1,Resnet-32,tinyimagenet,31,layer3.4.conv1,,,-0.7034925748490338,0.0022243922576308,82.0,36864.0
0.1738,0.98,1,Resnet-32,tinyimagenet,32,layer3.4.conv2,,,-0.7156779869400149,0.0036078558769077,133.0,36864.0
0.1738,0.98,1,Resnet-32,tinyimagenet,33,linear,,,-0.0824467428506728,0.0755468755960464,967.0,12800.0
0.177,0.98,2,Resnet-32,tinyimagenet,0,conv1,1.980541706085205,0.3490470801712783,0.2117234363009875,0.3680555522441864,159.0,432.0
0.177,0.98,2,Resnet-32,tinyimagenet,1,layer1.0.conv1,0.3957045555114746,0.1861297900264868,0.0841475719262827,0.2651909589767456,611.0,2304.0
0.177,0.98,2,Resnet-32,tinyimagenet,2,layer1.0.conv2,0.4542528867721557,0.1886148967151788,0.1086251357167331,0.2335069477558136,538.0,2304.0
0.177,0.98,2,Resnet-32,tinyimagenet,3,layer1.1.conv1,0.2829679648081462,0.1194989821289276,0.0444639193677041,0.1762152761220932,406.0,2304.0
0.177,0.98,2,Resnet-32,tinyimagenet,4,layer1.1.conv2,0.2106476426124572,0.1120233731510048,0.0675069058488745,0.1710069477558136,394.0,2304.0
0.177,0.98,2,Resnet-32,tinyimagenet,5,layer1.2.conv1,0.5481982231140137,0.0531995976869547,0.0069982925711326,0.1375868022441864,317.0,2304.0
0.177,0.98,2,Resnet-32,tinyimagenet,6,layer1.2.conv2,0.3236896991729736,0.0308719376538418,-0.0901539399455955,0.10546875,243.0,2304.0
0.177,0.98,2,Resnet-32,tinyimagenet,7,layer1.3.conv1,0.2044167518615722,0.1194187256300165,0.0071184593483074,0.1154513880610466,266.0,2304.0
0.177,0.98,2,Resnet-32,tinyimagenet,8,layer1.3.conv2,0.2512264251708984,0.0291467297497219,-0.0476774914705128,0.1258680522441864,290.0,2304.0
0.177,0.98,2,Resnet-32,tinyimagenet,9,layer1.4.conv1,0.0673702955245971,-0.0640778897055411,-0.1479033714772915,0.0946180522441864,218.0,2304.0
0.177,0.98,2,Resnet-32,tinyimagenet,10,layer1.4.conv2,0.2551116943359375,0.0650545018461524,-0.0855736261999452,0.0850694477558136,196.0,2304.0
0.177,0.98,2,Resnet-32,tinyimagenet,11,layer2.0.conv1,,,-0.1656989680647947,0.0627170130610466,289.0,4608.0
0.177,0.98,2,Resnet-32,tinyimagenet,12,layer2.0.conv2,,,-0.3193969953146951,0.0310329869389534,286.0,9216.0
0.177,0.98,2,Resnet-32,tinyimagenet,13,layer2.0.shortcut.0,,,0.060027484128861,0.173828125,89.0,512.0
0.177,0.98,2,Resnet-32,tinyimagenet,14,layer2.1.conv1,,,-0.3488572936186135,0.0363498255610466,335.0,9216.0
0.177,0.98,2,Resnet-32,tinyimagenet,15,layer2.1.conv2,,,-0.2499307608117612,0.0359157994389534,331.0,9216.0
0.177,0.98,2,Resnet-32,tinyimagenet,16,layer2.2.conv1,,,-0.4024645157431363,0.0249565970152616,230.0,9216.0
0.177,0.98,2,Resnet-32,tinyimagenet,17,layer2.2.conv2,,,-0.2677686905944276,0.0264756940305233,244.0,9216.0
0.177,0.98,2,Resnet-32,tinyimagenet,18,layer2.3.conv1,,,-0.2679200423692593,0.0226779505610466,209.0,9216.0
0.177,0.98,2,Resnet-32,tinyimagenet,19,layer2.3.conv2,,,-0.2146799274029561,0.0225694440305233,208.0,9216.0
0.177,0.98,2,Resnet-32,tinyimagenet,20,layer2.4.conv1,,,-0.3340283028386236,0.0183376744389534,169.0,9216.0
0.177,0.98,2,Resnet-32,tinyimagenet,21,layer2.4.conv2,,,-0.2928769816053861,0.0170355904847383,157.0,9216.0
0.177,0.98,2,Resnet-32,tinyimagenet,22,layer3.0.conv1,,,-0.3257529236232192,0.0115017360076308,212.0,18432.0
0.177,0.98,2,Resnet-32,tinyimagenet,23,layer3.0.conv2,,,-0.6976267322846789,0.0049099391326308,181.0,36864.0
0.177,0.98,2,Resnet-32,tinyimagenet,24,layer3.0.shortcut.0,,,-0.1328223814045145,0.076171875,156.0,2048.0
0.177,0.98,2,Resnet-32,tinyimagenet,25,layer3.1.conv1,,,-0.7496758106564682,0.0045844186097383,169.0,36864.0
0.177,0.98,2,Resnet-32,tinyimagenet,26,layer3.1.conv2,,,-0.5776457471088251,0.006103515625,225.0,36864.0
0.177,0.98,2,Resnet-32,tinyimagenet,27,layer3.2.conv1,,,-0.7932748307153068,0.0034722222480922,128.0,36864.0
0.177,0.98,2,Resnet-32,tinyimagenet,28,layer3.2.conv2,,,-0.5534614183401839,0.0058051217347383,214.0,36864.0
0.177,0.98,2,Resnet-32,tinyimagenet,29,layer3.3.conv1,,,-0.5119043456136108,0.0045030382461845,166.0,36864.0
0.177,0.98,2,Resnet-32,tinyimagenet,30,layer3.3.conv2,,,-0.4950135432327114,0.0080837672576308,298.0,36864.0
0.177,0.98,2,Resnet-32,tinyimagenet,31,layer3.4.conv1,,,-0.6174202256290979,0.0049641928635537,183.0,36864.0
0.177,0.98,2,Resnet-32,tinyimagenet,32,layer3.4.conv2,,,-0.5508297490736783,0.0084635419771075,312.0,36864.0
0.177,0.98,2,Resnet-32,tinyimagenet,33,linear,,,-0.0783283632757929,0.0862499997019767,1104.0,12800.0
0.065,0.98,0,Resnet-32,tinyimagenet,0,conv1,1.0648375749588013,0.4564528240383019,0.4060850892353806,0.4953703582286834,214.0,432.0
0.065,0.98,0,Resnet-32,tinyimagenet,1,layer1.0.conv1,0.4583000540733337,0.3254851668615009,0.2434705855489048,0.1284722238779068,296.0,2304.0
0.065,0.98,0,Resnet-32,tinyimagenet,2,layer1.0.conv2,0.4521780610084533,0.3361707217378776,0.3461231071925039,0.1215277761220932,280.0,2304.0
0.065,0.98,0,Resnet-32,tinyimagenet,3,layer1.1.conv1,0.4122970501581828,0.2924458161130734,0.224848328384113,0.1258680522441864,290.0,2304.0
0.065,0.98,0,Resnet-32,tinyimagenet,4,layer1.1.conv2,0.4536064267158508,0.3687669207704703,0.2595999348983693,0.1354166716337204,312.0,2304.0
0.065,0.98,0,Resnet-32,tinyimagenet,5,layer1.2.conv1,0.5079427808523178,0.3305490331326555,0.2740175482818627,0.1215277761220932,280.0,2304.0
0.065,0.98,0,Resnet-32,tinyimagenet,6,layer1.2.conv2,0.3832714408636093,0.2534750727653232,0.1843753059984258,0.1328125,306.0,2304.0
0.065,0.98,0,Resnet-32,tinyimagenet,7,layer1.3.conv1,0.3477233350276947,0.2965822297544314,0.1802063148675582,0.1315104216337204,303.0,2304.0
0.065,0.98,0,Resnet-32,tinyimagenet,8,layer1.3.conv2,0.3524318039417267,0.2980800256638,0.2162188903747909,0.1258680522441864,290.0,2304.0
0.065,0.98,0,Resnet-32,tinyimagenet,9,layer1.4.conv1,0.4193735718727112,0.3040795032555773,0.1631604519521958,0.1297743022441864,299.0,2304.0
0.065,0.98,0,Resnet-32,tinyimagenet,10,layer1.4.conv2,0.4972787126898765,0.3914291033530852,0.2812106486241637,0.1263020783662796,291.0,2304.0
0.065,0.98,0,Resnet-32,tinyimagenet,11,layer2.0.conv1,0.504834254582723,0.3349944215642009,0.2654790279444645,0.06640625,306.0,4608.0
0.065,0.98,0,Resnet-32,tinyimagenet,12,layer2.0.conv2,0.4041595906019211,0.3035882117301228,0.2283094638624368,0.0348307304084301,321.0,9216.0
0.065,0.98,0,Resnet-32,tinyimagenet,13,layer2.0.shortcut.0,,,-inf,0.009765625,5.0,512.0
0.065,0.98,0,Resnet-32,tinyimagenet,14,layer2.1.conv1,0.3804494937260945,0.3671792426398465,0.3096478933692256,0.0317925363779068,293.0,9216.0
0.065,0.98,0,Resnet-32,tinyimagenet,15,layer2.1.conv2,0.3312151312828064,0.3021769340139733,0.3018922612961792,0.0333116315305233,307.0,9216.0
0.065,0.98,0,Resnet-32,tinyimagenet,16,layer2.2.conv1,0.5179733633995056,0.3286883912373874,0.2642672447158689,0.0338541679084301,312.0,9216.0
0.065,0.98,0,Resnet-32,tinyimagenet,17,layer2.2.conv2,0.3017297238111496,0.2922204553002598,0.20881892342788,0.0313585065305233,289.0,9216.0
0.065,0.98,0,Resnet-32,tinyimagenet,18,layer2.3.conv1,0.3205838948488235,0.3429843409975144,0.2353939433163847,0.0327690988779068,302.0,9216.0
0.065,0.98,0,Resnet-32,tinyimagenet,19,layer2.3.conv2,0.3052731335163116,0.3331887179377513,0.2589406777708673,0.0338541679084301,312.0,9216.0
0.065,0.98,0,Resnet-32,tinyimagenet,20,layer2.4.conv1,0.3914101347327232,0.325896357721426,0.1931000394737445,0.0301649309694767,278.0,9216.0
0.065,0.98,0,Resnet-32,tinyimagenet,21,layer2.4.conv2,0.3221451193094253,0.3085270443745934,0.222602235577965,0.0329861119389534,304.0,9216.0
0.065,0.98,0,Resnet-32,tinyimagenet,22,layer3.0.conv1,0.4544896125793457,0.2810022681923889,0.2195124118677829,0.0168728306889534,311.0,18432.0
0.065,0.98,0,Resnet-32,tinyimagenet,23,layer3.0.conv2,0.4388888478279114,0.2607058847632365,0.1664471603821501,0.0083279078826308,307.0,36864.0
0.065,0.98,0,Resnet-32,tinyimagenet,24,layer3.0.shortcut.0,,,,0.00048828125,1.0,2048.0
0.065,0.98,0,Resnet-32,tinyimagenet,25,layer3.1.conv1,0.3814510405063629,0.3781416042762655,0.2772934716574501,0.0074327257461845,274.0,36864.0
0.065,0.98,0,Resnet-32,tinyimagenet,26,layer3.1.conv2,0.3626431703567505,0.3884114109160119,0.2678588929997795,0.0079752607271075,294.0,36864.0
0.065,0.98,0,Resnet-32,tinyimagenet,27,layer3.2.conv1,0.3259788453578949,0.3525257835290269,0.2438260891070663,0.0081108938902616,299.0,36864.0
0.065,0.98,0,Resnet-32,tinyimagenet,28,layer3.2.conv2,0.382096250851949,0.3259540637041562,0.2821620023955474,0.0079752607271075,294.0,36864.0
0.065,0.98,0,Resnet-32,tinyimagenet,29,layer3.3.conv1,0.3474573940038681,0.2295661565739906,0.2472650237553155,0.0084906686097383,313.0,36864.0
0.065,0.98,0,Resnet-32,tinyimagenet,30,layer3.3.conv2,0.3892453238368034,0.3561056035723676,0.2281176257612426,0.0080837672576308,298.0,36864.0
0.065,0.98,0,Resnet-32,tinyimagenet,31,layer3.4.conv1,0.5716576218605042,0.3477561636358916,0.2896834114552828,0.0078667532652616,290.0,36864.0
0.065,0.98,0,Resnet-32,tinyimagenet,32,layer3.4.conv2,0.7958771785100301,0.3318130397817129,0.2866614028911539,0.0079481340944767,293.0,36864.0
0.065,0.98,0,Resnet-32,tinyimagenet,33,linear,,,0.1547296362220454,0.0291406251490116,373.0,12800.0
0.0866,0.98,1,Resnet-32,tinyimagenet,0,conv1,0.9146854281425476,0.5717209916889388,0.4496839724587386,0.4722222089767456,204.0,432.0
0.0866,0.98,1,Resnet-32,tinyimagenet,1,layer1.0.conv1,0.4448443204164505,0.3947198368756553,0.2956842629565378,0.1310763955116272,302.0,2304.0
0.0866,0.98,1,Resnet-32,tinyimagenet,2,layer1.0.conv2,0.4552313983440399,0.3127574632461536,0.2858388488644994,0.1323784738779068,305.0,2304.0
0.0866,0.98,1,Resnet-32,tinyimagenet,3,layer1.1.conv1,0.4772773534059524,0.4087888590964194,0.2812202603254914,0.1315104216337204,303.0,2304.0
0.0866,0.98,1,Resnet-32,tinyimagenet,4,layer1.1.conv2,0.4462445974349975,0.3316821373940856,0.2638698051509083,0.1341145783662796,309.0,2304.0
0.0866,0.98,1,Resnet-32,tinyimagenet,5,layer1.2.conv1,0.5349488109350204,0.3473134444980942,0.2876662179493334,0.1336805522441864,308.0,2304.0
0.0866,0.98,1,Resnet-32,tinyimagenet,6,layer1.2.conv2,0.6487928032875061,0.3321679991324869,0.2161940811621159,0.1293402761220932,298.0,2304.0
0.0866,0.98,1,Resnet-32,tinyimagenet,7,layer1.3.conv1,0.373208612203598,0.3340717096706069,0.2500392157075431,0.1332465261220932,307.0,2304.0
0.0866,0.98,1,Resnet-32,tinyimagenet,8,layer1.3.conv2,0.4410782158374786,0.3219707210430489,0.2826923201339845,0.1258680522441864,290.0,2304.0
0.0866,0.98,1,Resnet-32,tinyimagenet,9,layer1.4.conv1,0.5128940939903259,0.3393667466498291,0.2877594213924878,0.1280381977558136,295.0,2304.0
0.0866,0.98,1,Resnet-32,tinyimagenet,10,layer1.4.conv2,0.4832340329885483,0.39093091088755,0.2879540840886094,0.1254340261220932,289.0,2304.0
0.0866,0.98,1,Resnet-32,tinyimagenet,11,layer2.0.conv1,0.3741292655467987,0.2418265384212048,0.2438483134846458,0.0670572891831398,309.0,4608.0
0.0866,0.98,1,Resnet-32,tinyimagenet,12,layer2.0.conv2,0.4088756839434306,0.286865705845149,0.1976532030549051,0.0334201380610466,308.0,9216.0
0.0866,0.98,1,Resnet-32,tinyimagenet,13,layer2.0.shortcut.0,,,-inf,0.009765625,5.0,512.0
0.0866,0.98,1,Resnet-32,tinyimagenet,14,layer2.1.conv1,0.3626015782356262,0.3372407533334242,0.2215886464735756,0.0316840261220932,292.0,9216.0
0.0866,0.98,1,Resnet-32,tinyimagenet,15,layer2.1.conv2,0.3059350550174713,0.3381349682752916,0.2594879515034572,0.0338541679084301,312.0,9216.0
0.0866,0.98,1,Resnet-32,tinyimagenet,16,layer2.2.conv1,0.3936008810997009,0.2925002148183319,0.2388487120307899,0.0333116315305233,307.0,9216.0
0.0866,0.98,1,Resnet-32,tinyimagenet,17,layer2.2.conv2,0.3771360963582992,0.374457057237477,0.2347683741376487,0.0315755195915699,291.0,9216.0
0.0866,0.98,1,Resnet-32,tinyimagenet,18,layer2.3.conv1,0.4057213589549064,0.3366642523428944,0.2731138633348187,0.0315755195915699,291.0,9216.0
0.0866,0.98,1,Resnet-32,tinyimagenet,19,layer2.3.conv2,0.4119896441698074,0.3779069328439938,0.2301773229641849,0.0282118059694767,260.0,9216.0
0.0866,0.98,1,Resnet-32,tinyimagenet,20,layer2.4.conv1,0.2873412072658539,0.2606864081562772,0.1845416041045156,0.0300564244389534,277.0,9216.0
0.0866,0.98,1,Resnet-32,tinyimagenet,21,layer2.4.conv2,0.2571071187655131,0.327253412198525,0.3068456133148258,0.0316840261220932,292.0,9216.0
0.0866,0.98,1,Resnet-32,tinyimagenet,22,layer3.0.conv1,0.4978990793228149,0.3275377697942446,0.2971654219186559,0.0171983502805233,317.0,18432.0
0.0866,0.98,1,Resnet-32,tinyimagenet,23,layer3.0.conv2,0.3802955746650696,0.3330058425249296,0.2197471310221581,0.0084906686097383,313.0,36864.0
0.0866,0.98,1,Resnet-32,tinyimagenet,24,layer3.0.shortcut.0,,,,0.00048828125,1.0,2048.0
0.0866,0.98,1,Resnet-32,tinyimagenet,25,layer3.1.conv1,0.5835348218679428,0.3362797344393483,0.3053468620375671,0.0080023873597383,295.0,36864.0
0.0866,0.98,1,Resnet-32,tinyimagenet,26,layer3.1.conv2,0.3106651455163955,0.2308082890748528,0.2048941455269538,0.0085720485076308,316.0,36864.0
0.0866,0.98,1,Resnet-32,tinyimagenet,27,layer3.2.conv1,0.6036878824234009,0.3009168589918531,0.1552823673238464,0.00830078125,306.0,36864.0
0.0866,0.98,1,Resnet-32,tinyimagenet,28,layer3.2.conv2,0.300911808013916,0.3512499920772457,0.301598801796229,0.0076497397385537,282.0,36864.0
0.0866,0.98,1,Resnet-32,tinyimagenet,29,layer3.3.conv1,0.3797038793563843,0.3980908756625605,0.3281494612831798,0.0077311196364462,285.0,36864.0
0.0866,0.98,1,Resnet-32,tinyimagenet,30,layer3.3.conv2,0.443423318862915,0.3621950487820159,0.258164997350093,0.0077582467347383,286.0,36864.0
0.0866,0.98,1,Resnet-32,tinyimagenet,31,layer3.4.conv1,0.4332828372716903,0.3038025421783362,0.2357664660288389,0.0082465279847383,304.0,36864.0
0.0866,0.98,1,Resnet-32,tinyimagenet,32,layer3.4.conv2,0.5675516426563263,0.3501889823297683,0.2779229716754372,0.0079210065305233,292.0,36864.0
0.0866,0.98,1,Resnet-32,tinyimagenet,33,linear,,,0.0932814834433325,0.0301562491804361,386.0,12800.0
0.0594,0.98,2,Resnet-32,tinyimagenet,0,conv1,1.1709052324295044,0.4889166883284806,0.478165832088297,0.5324074029922485,230.0,432.0
0.0594,0.98,2,Resnet-32,tinyimagenet,1,layer1.0.conv1,0.4194575150807698,0.3555560632701282,0.2186422027230918,0.13671875,315.0,2304.0
0.0594,0.98,2,Resnet-32,tinyimagenet,2,layer1.0.conv2,0.6897968173027038,0.3027024138467459,0.2579294893267761,0.1284722238779068,296.0,2304.0
0.0594,0.98,2,Resnet-32,tinyimagenet,3,layer1.1.conv1,0.3910400792956352,0.4094594924695875,0.3134463294465478,0.1263020783662796,291.0,2304.0
0.0594,0.98,2,Resnet-32,tinyimagenet,4,layer1.1.conv2,0.3422247916460037,0.3420355458244162,0.2678866956378386,0.1219618022441864,281.0,2304.0
0.0594,0.98,2,Resnet-32,tinyimagenet,5,layer1.2.conv1,0.3557411357760429,0.3387278834780772,0.2123227697250016,0.1267361044883728,292.0,2304.0
0.0594,0.98,2,Resnet-32,tinyimagenet,6,layer1.2.conv2,0.3493145257234573,0.3415105798417371,0.2237896929557144,0.1315104216337204,303.0,2304.0
0.0594,0.98,2,Resnet-32,tinyimagenet,7,layer1.3.conv1,0.3881243169307709,0.401180628170941,0.2851562603268768,0.1206597238779068,278.0,2304.0
0.0594,0.98,2,Resnet-32,tinyimagenet,8,layer1.3.conv2,0.3466592133045196,0.3346758229912955,0.2906674433279202,0.1215277761220932,280.0,2304.0
0.0594,0.98,2,Resnet-32,tinyimagenet,9,layer1.4.conv1,0.4901366978883743,0.3992822329659489,0.269155024640507,0.1280381977558136,295.0,2304.0
0.0594,0.98,2,Resnet-32,tinyimagenet,10,layer1.4.conv2,0.4653874486684799,0.3394932571700269,0.3445575695124455,0.1263020783662796,291.0,2304.0
