accuracy,sparsity,seed,model,dataset,layer_id,layer_name,iterative_spectral_gap,iterative_degree_bound,degree_bound,layer_sparsity,no_weights,no_params
0.8363,0.95,0,Resnet-20,CIFAR-10,21,linear,3.8750481605529785,0.7647993474796335,0.7493347876992826,0.940625011920929,602.0,640.0
0.8374,0.95,1,Resnet-20,CIFAR-10,0,conv1,1.4139368534088137,0.348274291444463,0.3108825440659335,0.4814814925193786,208.0,432.0
0.8374,0.95,1,Resnet-20,CIFAR-10,1,layer1.0.conv1,0.2611050009727478,0.1094527163453674,0.0396053083506394,0.1345486044883728,310.0,2304.0
0.8374,0.95,1,Resnet-20,CIFAR-10,2,layer1.0.conv2,0.1415036916732788,0.0665076601143052,0.0280055780778832,0.1319444477558136,304.0,2304.0
0.8374,0.95,1,Resnet-20,CIFAR-10,3,layer1.1.conv1,0.2073687314987182,0.0703783743418248,0.0069276404645353,0.1341145783662796,309.0,2304.0
0.8374,0.95,1,Resnet-20,CIFAR-10,4,layer1.1.conv2,0.3084980845451355,0.0653793898042622,0.0427982789078769,0.1401909738779068,323.0,2304.0
0.8374,0.95,1,Resnet-20,CIFAR-10,5,layer1.2.conv1,0.3867556651433309,0.1497942651903978,0.0813356637223972,0.1480034738779068,341.0,2304.0
0.8374,0.95,1,Resnet-20,CIFAR-10,6,layer1.2.conv2,0.4198684096336365,0.0885847594691943,0.0128140586998831,0.1328125,306.0,2304.0
0.8374,0.95,1,Resnet-20,CIFAR-10,7,layer2.0.conv1,0.1473027467727661,-0.065846707001209,-0.0053576859470475,0.0883246511220932,407.0,4608.0
0.8374,0.95,1,Resnet-20,CIFAR-10,8,layer2.0.conv2,0.2754826545715332,-0.0087138480635536,-0.0465378446056543,0.0623914934694767,575.0,9216.0
0.8374,0.95,1,Resnet-20,CIFAR-10,9,layer2.0.shortcut.0,,,0.5439309564016103,0.794921875,407.0,512.0
0.8374,0.95,1,Resnet-20,CIFAR-10,10,layer2.1.conv1,0.1690553426742553,-0.0544018674679909,-0.0772312287995929,0.0621744804084301,573.0,9216.0
0.8374,0.95,1,Resnet-20,CIFAR-10,11,layer2.1.conv2,0.0860084295272827,0.0061954787442411,-0.0833990843151549,0.0579427070915699,534.0,9216.0
0.8374,0.95,1,Resnet-20,CIFAR-10,12,layer2.2.conv1,0.195222795009613,0.0044958776006332,-0.0699653183676892,0.0602213554084301,555.0,9216.0
0.8374,0.95,1,Resnet-20,CIFAR-10,13,layer2.2.conv2,0.0841535925865173,0.0185439210936943,-0.0398854876039283,0.0673828125,621.0,9216.0
0.8374,0.95,1,Resnet-20,CIFAR-10,14,layer3.0.conv1,0.0891845226287841,-0.0926104193652997,-0.0754011124571333,0.0454644113779068,838.0,18432.0
0.8374,0.95,1,Resnet-20,CIFAR-10,15,layer3.0.conv2,0.0839329957962036,-0.1617692933133653,-0.1238719472616222,0.0288357213139534,1063.0,36864.0
0.8374,0.95,1,Resnet-20,CIFAR-10,16,layer3.0.shortcut.0,,,0.2401018105748616,0.3681640625,754.0,2048.0
0.8374,0.95,1,Resnet-20,CIFAR-10,17,layer3.1.conv1,0.0979403257369995,-0.0866195839059241,-0.0988792376346894,0.030354818329215,1119.0,36864.0
0.8374,0.95,1,Resnet-20,CIFAR-10,18,layer3.1.conv2,0.0568811893463134,-0.0649629967067991,-0.0919654059939686,0.0294867623597383,1087.0,36864.0
0.8374,0.95,1,Resnet-20,CIFAR-10,19,layer3.2.conv1,0.0320096015930175,-0.0958587815826902,-0.1003079460672085,0.0299750436097383,1105.0,36864.0
0.8374,0.95,1,Resnet-20,CIFAR-10,20,layer3.2.conv2,0.0545596778392791,-0.1276313755099887,-0.1046219786390996,0.0295138880610466,1088.0,36864.0
0.8374,0.95,1,Resnet-20,CIFAR-10,21,linear,3.876554091771444,0.7803393994263906,0.7745382864602888,0.956250011920929,612.0,640.0
0.8405,0.95,2,Resnet-20,CIFAR-10,0,conv1,1.2164177894592283,0.3806589315316245,0.3545166288284809,0.5046296119689941,218.0,432.0
0.8405,0.95,2,Resnet-20,CIFAR-10,1,layer1.0.conv1,1.6025593280792236,0.1232748363752956,0.0579810101311614,0.1384548544883728,319.0,2304.0
0.8405,0.95,2,Resnet-20,CIFAR-10,2,layer1.0.conv2,0.3062151670455932,0.0307147188656556,0.0088004016349464,0.1328125,306.0,2304.0
0.8405,0.95,2,Resnet-20,CIFAR-10,3,layer1.1.conv1,0.2377750873565673,0.0542084934277196,0.0140780409094571,0.1276041716337204,294.0,2304.0
0.8405,0.95,2,Resnet-20,CIFAR-10,4,layer1.1.conv2,0.4514580965042114,0.0054798500979806,0.0241860789862032,0.1380208283662796,318.0,2304.0
0.8405,0.95,2,Resnet-20,CIFAR-10,5,layer1.2.conv1,0.4178986549377441,0.0721599345684096,0.0279497911216138,0.1393229216337204,321.0,2304.0
0.8405,0.95,2,Resnet-20,CIFAR-10,6,layer1.2.conv2,0.3942540884017944,0.1121734503033096,0.0272723737891088,0.13671875,315.0,2304.0
0.8405,0.95,2,Resnet-20,CIFAR-10,7,layer2.0.conv1,0.2924256920814514,0.0246880177439839,-0.0158452778476003,0.0950520858168602,438.0,4608.0
0.8405,0.95,2,Resnet-20,CIFAR-10,8,layer2.0.conv2,0.1748045682907104,-0.0311866189052113,-0.0289956360699859,0.0666232630610466,614.0,9216.0
0.8405,0.95,2,Resnet-20,CIFAR-10,9,layer2.0.shortcut.0,1.6551064252853394,0.6704084721693558,0.5974014169079678,0.81640625,418.0,512.0
0.8405,0.95,2,Resnet-20,CIFAR-10,10,layer2.1.conv1,0.3209701180458069,-0.006927216470807,-0.0775784219316365,0.0648871511220932,598.0,9216.0
0.8405,0.95,2,Resnet-20,CIFAR-10,11,layer2.1.conv2,0.1543635129928589,-0.0282681985139474,-0.0735390948802833,0.0641276016831398,591.0,9216.0
0.8405,0.95,2,Resnet-20,CIFAR-10,12,layer2.2.conv1,0.1596643328666687,-0.0107717554200062,-0.0492645806356693,0.0654296875,603.0,9216.0
0.8405,0.95,2,Resnet-20,CIFAR-10,13,layer2.2.conv2,0.1915534734725952,-0.00933179750824,-0.03528955410171,0.0617404505610466,569.0,9216.0
0.8405,0.95,2,Resnet-20,CIFAR-10,14,layer3.0.conv1,0.1252068281173706,-0.0920208677743267,-0.1040061374131933,0.046875,864.0,18432.0
0.8405,0.95,2,Resnet-20,CIFAR-10,15,layer3.0.conv2,0.2522808313369751,-0.0709007251622581,-0.1191915642747603,0.0309244785457849,1140.0,36864.0
0.8405,0.95,2,Resnet-20,CIFAR-10,16,layer3.0.shortcut.0,,,0.2525381715452182,0.39599609375,811.0,2048.0
0.8405,0.95,2,Resnet-20,CIFAR-10,17,layer3.1.conv1,0.0375677347183227,-0.112410222591022,-0.1127348092659991,0.0294325090944767,1085.0,36864.0
0.8405,0.95,2,Resnet-20,CIFAR-10,18,layer3.1.conv2,0.0677213072776794,-0.1111524326877707,-0.1116190772224612,0.0292154941707849,1077.0,36864.0
0.8405,0.95,2,Resnet-20,CIFAR-10,19,layer3.2.conv1,0.0712084174156189,-0.0789082849382972,-0.1299542033025335,0.0291883684694767,1076.0,36864.0
0.8405,0.95,2,Resnet-20,CIFAR-10,20,layer3.2.conv2,0.1089809238910675,-0.0971305178321506,-0.1248156852792782,0.0296766497194767,1094.0,36864.0
0.8405,0.95,2,Resnet-20,CIFAR-10,21,linear,3.5392083326975503,0.7843596627880668,0.7873915252360968,0.954687476158142,611.0,640.0
0.8551,0.95,0,Resnet-20,CIFAR-10,0,conv1,1.816852688789368,1.0,0.9999999999999998,0.6875,297.0,432.0
0.8551,0.95,0,Resnet-20,CIFAR-10,1,layer1.0.conv1,0.3638661674090794,0.4594007343971821,0.3790031304265562,0.3229166567325592,744.0,2304.0
0.8551,0.95,0,Resnet-20,CIFAR-10,2,layer1.0.conv2,0.2623066817011152,0.2457984441877781,0.1910630034362835,0.3103298544883728,715.0,2304.0
0.8551,0.95,0,Resnet-20,CIFAR-10,3,layer1.1.conv1,0.2713023473819096,0.3611878139061488,0.26792226656629,0.3263888955116272,752.0,2304.0
0.8551,0.95,0,Resnet-20,CIFAR-10,4,layer1.1.conv2,0.1779811510017939,0.2570754775309864,0.2095502379926305,0.2829861044883728,652.0,2304.0
0.8551,0.95,0,Resnet-20,CIFAR-10,5,layer1.2.conv1,0.2469550626618521,0.3094798791337762,0.2238103328659672,0.3342013955116272,770.0,2304.0
0.8551,0.95,0,Resnet-20,CIFAR-10,6,layer1.2.conv2,0.2105417609214782,0.2093251960604218,0.1713273606261154,0.2565104067325592,591.0,2304.0
0.8551,0.95,0,Resnet-20,CIFAR-10,7,layer2.0.conv1,0.1489664614200592,0.0880286646598696,0.0437679369136134,0.1365017294883728,629.0,4608.0
0.8551,0.95,0,Resnet-20,CIFAR-10,8,layer2.0.conv2,0.1195346936583519,0.0566045264650686,-0.0275984056756497,0.0804036483168602,741.0,9216.0
0.8551,0.95,0,Resnet-20,CIFAR-10,9,layer2.0.shortcut.0,1.2087255716323853,1.0,0.893859044123097,0.99609375,510.0,512.0
0.8551,0.95,0,Resnet-20,CIFAR-10,10,layer2.1.conv1,0.0801727548241615,0.0213144510736558,-0.0156476227657045,0.0811631977558136,748.0,9216.0
0.8551,0.95,0,Resnet-20,CIFAR-10,11,layer2.1.conv2,0.1537905832131703,-0.0319308738855322,-0.0747151902710323,0.0749782994389534,691.0,9216.0
0.8551,0.95,0,Resnet-20,CIFAR-10,12,layer2.2.conv1,0.1420558989048004,0.0181262128204964,-0.1113198188638513,0.0828993022441864,764.0,9216.0
0.8551,0.95,0,Resnet-20,CIFAR-10,13,layer2.2.conv2,0.0952459673086802,-0.0021863057703744,-0.1409906337504178,0.0662977397441864,611.0,9216.0
0.8551,0.95,0,Resnet-20,CIFAR-10,14,layer3.0.conv1,7.139099597930908,0.1612018730281109,-0.1687012932250701,0.01904296875,351.0,18432.0
0.8551,0.95,0,Resnet-20,CIFAR-10,15,layer3.0.conv2,0.0945266187191009,0.2268327787226727,0.0269621085768656,0.0147840715944767,545.0,36864.0
0.8551,0.95,0,Resnet-20,CIFAR-10,16,layer3.0.shortcut.0,0.6024619936943054,0.7394327173058198,0.5281939094883623,0.33447265625,685.0,2048.0
0.8551,0.95,0,Resnet-20,CIFAR-10,17,layer3.1.conv1,0.439762070775032,0.6397478705087306,0.3724041489814182,0.0151638453826308,559.0,36864.0
0.8551,0.95,0,Resnet-20,CIFAR-10,18,layer3.1.conv2,0.7447095215320587,0.8278745038150339,0.7597137832273576,0.0159233938902616,587.0,36864.0
0.8551,0.95,0,Resnet-20,CIFAR-10,19,layer3.2.conv1,0.2127525687217712,0.2445518789418404,0.082011936526565,0.0206705722957849,762.0,36864.0
0.8551,0.95,0,Resnet-20,CIFAR-10,20,layer3.2.conv2,0.1384365409612655,0.068175374262063,-0.0688031631500213,0.0121256513521075,447.0,36864.0
0.8551,0.95,0,Resnet-20,CIFAR-10,21,linear,3.905461311340332,0.9999999999999998,1.0,0.546875,350.0,640.0
0.8472,0.95,1,Resnet-20,CIFAR-10,0,conv1,2.074554204940796,0.9999999999999992,0.9999999999999992,0.8125,351.0,432.0
0.8472,0.95,1,Resnet-20,CIFAR-10,1,layer1.0.conv1,0.2266402691602707,0.3821337795558203,0.2279351537745085,0.3415798544883728,787.0,2304.0
0.8472,0.95,1,Resnet-20,CIFAR-10,2,layer1.0.conv2,0.2216191973005022,0.2497262507638523,0.201315466680692,0.3116319477558136,718.0,2304.0
0.8472,0.95,1,Resnet-20,CIFAR-10,3,layer1.1.conv1,0.2185145393013954,0.3099781532040621,0.2495822655114172,0.3194444477558136,736.0,2304.0
0.8472,0.95,1,Resnet-20,CIFAR-10,4,layer1.1.conv2,0.2144643912712732,0.2326170099903192,0.2102201595302426,0.3051215410232544,703.0,2304.0
0.8472,0.95,1,Resnet-20,CIFAR-10,5,layer1.2.conv1,0.3530908610139574,0.3232074716178517,0.261229062769046,0.3428819477558136,790.0,2304.0
0.8472,0.95,1,Resnet-20,CIFAR-10,6,layer1.2.conv2,0.2496572335561116,0.2312547193877517,0.163305382592664,0.2795138955116272,644.0,2304.0
0.8472,0.95,1,Resnet-20,CIFAR-10,7,layer2.0.conv1,0.1568568870425224,0.1116479956691622,0.0444527081867024,0.1458333283662796,672.0,4608.0
0.8472,0.95,1,Resnet-20,CIFAR-10,8,layer2.0.conv2,0.1344177782535553,0.0582518879797384,-0.013541136822596,0.0857204869389534,790.0,9216.0
0.8472,0.95,1,Resnet-20,CIFAR-10,9,layer2.0.shortcut.0,1.4080579280853271,0.9999999999999998,1.0,0.9375,480.0,512.0
0.8472,0.95,1,Resnet-20,CIFAR-10,10,layer2.1.conv1,0.2655179560184478,0.0498726398133033,0.0039655460605744,0.0921223983168602,849.0,9216.0
0.8472,0.95,1,Resnet-20,CIFAR-10,11,layer2.1.conv2,0.1886852234601974,0.0142384707106461,-0.1090217811565521,0.0850694477558136,784.0,9216.0
0.8472,0.95,1,Resnet-20,CIFAR-10,12,layer2.2.conv1,0.1358061730861663,0.0750323628313452,0.0175021602010104,0.0910373255610466,839.0,9216.0
0.8472,0.95,1,Resnet-20,CIFAR-10,13,layer2.2.conv2,0.232772946357727,0.0482774673463819,-0.1483199670383073,0.0753038227558136,694.0,9216.0
0.8472,0.95,1,Resnet-20,CIFAR-10,14,layer3.0.conv1,11.020475069681805,0.3848747219897936,0.3257142211160995,0.0431315116584301,795.0,18432.0
0.8472,0.95,1,Resnet-20,CIFAR-10,15,layer3.0.conv2,0.1956705798705419,0.2006591536873131,-0.0764428779467278,0.0106608076021075,393.0,36864.0
0.8472,0.95,1,Resnet-20,CIFAR-10,16,layer3.0.shortcut.0,0.3997235198815663,0.8064420805538043,0.5592204774811086,0.2783203125,570.0,2048.0
0.8472,0.95,1,Resnet-20,CIFAR-10,17,layer3.1.conv1,1.1384787559509275,0.7390765986317116,-0.0188136808628196,0.0128038190305233,472.0,36864.0
0.8472,0.95,1,Resnet-20,CIFAR-10,18,layer3.1.conv2,0.2006923904021581,0.4844522963388971,0.3641922595852799,0.0104166669771075,384.0,36864.0
0.8472,0.95,1,Resnet-20,CIFAR-10,19,layer3.2.conv1,0.2300669848918914,1.0,0.6041370412055678,0.0135904951021075,501.0,36864.0
0.8472,0.95,1,Resnet-20,CIFAR-10,20,layer3.2.conv2,0.1154164001345634,0.7572097123696744,0.6944395751489713,0.0052354601211845,193.0,36864.0
0.8472,0.95,1,Resnet-20,CIFAR-10,21,linear,4.429121971130371,1.0,0.6161033103001414,0.559374988079071,358.0,640.0
0.8531,0.95,2,Resnet-20,CIFAR-10,0,conv1,1.8800060749053955,0.9999999999999992,1.0,0.6875,297.0,432.0
0.8531,0.95,2,Resnet-20,CIFAR-10,1,layer1.0.conv1,0.2895438841411045,0.41013929668192,0.3433790842310258,0.33203125,765.0,2304.0
0.8531,0.95,2,Resnet-20,CIFAR-10,2,layer1.0.conv2,0.2137090861797332,0.2628062753872373,0.2447673559451541,0.3224826455116272,743.0,2304.0
0.8531,0.95,2,Resnet-20,CIFAR-10,3,layer1.1.conv1,0.4086993336677551,0.4088117257654957,0.28141804480583,0.3224826455116272,743.0,2304.0
0.8531,0.95,2,Resnet-20,CIFAR-10,4,layer1.1.conv2,0.2933222736631121,0.267651595026632,0.1953844831471289,0.2903645932674408,669.0,2304.0
0.8531,0.95,2,Resnet-20,CIFAR-10,5,layer1.2.conv1,0.2267145301614488,0.2666392445823137,0.2659532135488672,0.3363715410232544,775.0,2304.0
0.8531,0.95,2,Resnet-20,CIFAR-10,6,layer1.2.conv2,0.1901046693325042,0.1826874424536438,0.2006814649537706,0.2586805522441864,596.0,2304.0
0.8531,0.95,2,Resnet-20,CIFAR-10,7,layer2.0.conv1,0.1824245601892471,0.1011202229593161,0.06707957892777,0.1354166716337204,624.0,4608.0
0.8531,0.95,2,Resnet-20,CIFAR-10,8,layer2.0.conv2,0.1088403761386871,0.0062929247382723,0.0010940586980441,0.0809461772441864,746.0,9216.0
0.8531,0.95,2,Resnet-20,CIFAR-10,9,layer2.0.shortcut.0,1.3539444208145142,0.9999999999999998,0.9999999999999996,0.96875,496.0,512.0
0.8531,0.95,2,Resnet-20,CIFAR-10,10,layer2.1.conv1,0.1074769496917724,0.0517327922948422,-0.0979752616836504,0.0824652761220932,760.0,9216.0
0.8531,0.95,2,Resnet-20,CIFAR-10,11,layer2.1.conv2,0.1310410102208455,-0.007284386250687,-0.0768361523535209,0.0793185755610466,731.0,9216.0
0.8531,0.95,2,Resnet-20,CIFAR-10,12,layer2.2.conv1,0.2556473463773727,0.0691159028078994,-0.0288999004823286,0.0840928852558136,775.0,9216.0
0.8531,0.95,2,Resnet-20,CIFAR-10,13,layer2.2.conv2,0.151900827884674,0.0191267388927096,-0.0666111981791776,0.0729166641831398,672.0,9216.0
0.8531,0.95,2,Resnet-20,CIFAR-10,14,layer3.0.conv1,0.1803354124228159,0.1493325539161865,-0.0643337090464163,0.0270182285457849,498.0,18432.0
0.8531,0.95,2,Resnet-20,CIFAR-10,15,layer3.0.conv2,0.1626253873109817,0.2532252369685442,0.1285430081715888,0.0131022138521075,483.0,36864.0
0.8531,0.95,2,Resnet-20,CIFAR-10,16,layer3.0.shortcut.0,0.5207780202229818,0.6424983285016926,0.5510943451159921,0.29150390625,597.0,2048.0
0.8531,0.95,2,Resnet-20,CIFAR-10,17,layer3.1.conv1,0.2683346420526504,0.4045864638397802,0.1260721175152755,0.0146755641326308,541.0,36864.0
0.8531,0.95,2,Resnet-20,CIFAR-10,18,layer3.1.conv2,0.2233390112717946,0.4545889317402712,0.3868052053200233,0.014404296875,531.0,36864.0
0.8531,0.95,2,Resnet-20,CIFAR-10,19,layer3.2.conv1,0.3628812730312347,0.5544526898950983,0.3612621862562711,0.0192057285457849,708.0,36864.0
0.8531,0.95,2,Resnet-20,CIFAR-10,20,layer3.2.conv2,0.1184367736180623,0.2746848052294421,0.1040262332560205,0.0101725263521075,375.0,36864.0
0.8531,0.95,2,Resnet-20,CIFAR-10,21,linear,4.148369312286377,0.9999999999999998,0.7130369169851182,0.5718749761581421,366.0,640.0
0.8639,0.95,0,Resnet-20,CIFAR-10,0,conv1,0.5481896698474884,0.5002059804080584,0.4707318000232931,0.5023148059844971,217.0,432.0
0.8639,0.95,0,Resnet-20,CIFAR-10,1,layer1.0.conv1,0.2271230518817901,0.1055175863639321,0.0661458878955165,0.1371527761220932,316.0,2304.0
0.8639,0.95,0,Resnet-20,CIFAR-10,2,layer1.0.conv2,0.1928641200065612,0.1762501337182317,0.0210283942337569,0.1223958358168602,282.0,2304.0
0.8639,0.95,0,Resnet-20,CIFAR-10,3,layer1.1.conv1,0.2182400524616241,0.0681599675939648,-0.0059266369635091,0.1345486044883728,310.0,2304.0
0.8639,0.95,0,Resnet-20,CIFAR-10,4,layer1.1.conv2,0.1527700424194336,0.0661094735184163,0.0734059461890497,0.1393229216337204,321.0,2304.0
0.8639,0.95,0,Resnet-20,CIFAR-10,5,layer1.2.conv1,0.1307846307754516,0.0842092265560353,-0.0557415470138404,0.1245659738779068,287.0,2304.0
0.8639,0.95,0,Resnet-20,CIFAR-10,6,layer1.2.conv2,0.0670226116975148,0.1289071832054779,0.0474879176817952,0.1371527761220932,316.0,2304.0
0.8639,0.95,0,Resnet-20,CIFAR-10,7,layer2.0.conv1,0.1349857598543167,0.0004946583203015,-0.0685175948423149,0.0952690988779068,439.0,4608.0
0.8639,0.95,0,Resnet-20,CIFAR-10,8,layer2.0.conv2,0.0563414394855499,-0.0828833261230931,-0.0936415992571694,0.0638020858168602,588.0,9216.0
0.8639,0.95,0,Resnet-20,CIFAR-10,9,layer2.0.shortcut.0,0.4690096974372864,0.6487080892838561,0.5725774031843867,0.7734375,396.0,512.0
0.8639,0.95,0,Resnet-20,CIFAR-10,10,layer2.1.conv1,0.1136526688933372,0.0619675580676317,-0.0445319467846921,0.0631510391831398,582.0,9216.0
0.8639,0.95,0,Resnet-20,CIFAR-10,11,layer2.1.conv2,0.0270970314741134,-0.0554607400766118,-0.1217969634682892,0.0610894113779068,563.0,9216.0
0.8639,0.95,0,Resnet-20,CIFAR-10,12,layer2.2.conv1,0.0921872854232788,-0.0332493982680714,-0.1545883388688197,0.05859375,540.0,9216.0
0.8639,0.95,0,Resnet-20,CIFAR-10,13,layer2.2.conv2,0.0583342909812927,-0.0929125825887663,-0.1424459678712418,0.0625,576.0,9216.0
0.8639,0.95,0,Resnet-20,CIFAR-10,14,layer3.0.conv1,0.0473570078611373,-0.1094485162205775,-0.1980106308671773,0.0462782122194767,853.0,18432.0
0.8639,0.95,0,Resnet-20,CIFAR-10,15,layer3.0.conv2,0.0425867140293121,-0.0497621785900156,-0.2516309667610131,0.0295138880610466,1088.0,36864.0
0.8639,0.95,0,Resnet-20,CIFAR-10,16,layer3.0.shortcut.0,,,0.3127686925305377,0.39501953125,809.0,2048.0
0.8639,0.95,0,Resnet-20,CIFAR-10,17,layer3.1.conv1,0.0653601388136545,-0.1023822905863336,-0.2170389628052823,0.0310329869389534,1144.0,36864.0
0.8639,0.95,0,Resnet-20,CIFAR-10,18,layer3.1.conv2,0.0840314129988352,-0.0872355383521942,-0.3123030522555718,0.029622396454215,1092.0,36864.0
0.8639,0.95,0,Resnet-20,CIFAR-10,19,layer3.2.conv1,0.1075225373109181,-0.1021404319818311,-0.3624278372739979,0.0303005650639534,1117.0,36864.0
0.8639,0.95,0,Resnet-20,CIFAR-10,20,layer3.2.conv2,0.0628863871097564,-0.1881092169591389,-0.5727605463778558,0.0318739153444767,1175.0,36864.0
0.8639,0.95,0,Resnet-20,CIFAR-10,21,linear,2.044126570224762,0.8624650505290468,0.8063076833626199,0.949999988079071,608.0,640.0
0.865,0.95,1,Resnet-20,CIFAR-10,0,conv1,0.667073130607605,0.4280767269526116,0.4201331539865363,0.4537037014961242,196.0,432.0
0.865,0.95,1,Resnet-20,CIFAR-10,1,layer1.0.conv1,0.203095922867457,0.1506814945881146,0.0627880427812014,0.1401909738779068,323.0,2304.0
0.865,0.95,1,Resnet-20,CIFAR-10,2,layer1.0.conv2,0.136577953894933,0.1621372244736137,0.0455361776806983,0.1323784738779068,305.0,2304.0
0.865,0.95,1,Resnet-20,CIFAR-10,3,layer1.1.conv1,0.1187853962182998,0.1676232098579923,0.046094405279147,0.1302083283662796,300.0,2304.0
0.865,0.95,1,Resnet-20,CIFAR-10,4,layer1.1.conv2,0.1108161409695943,0.1135348437716584,-0.0056362027849808,0.1263020783662796,291.0,2304.0
0.865,0.95,1,Resnet-20,CIFAR-10,5,layer1.2.conv1,0.1985244949658711,0.1333637840264202,0.0025693935556593,0.1332465261220932,307.0,2304.0
0.865,0.95,1,Resnet-20,CIFAR-10,6,layer1.2.conv2,0.0791127383708953,0.0849455721236671,-0.0127010684105895,0.1302083283662796,300.0,2304.0
0.865,0.95,1,Resnet-20,CIFAR-10,7,layer2.0.conv1,0.1276411712169647,-0.0667896658872226,-0.0226571258680861,0.0907118022441864,418.0,4608.0
0.865,0.95,1,Resnet-20,CIFAR-10,8,layer2.0.conv2,0.0982869664827982,0.0020386427358855,-0.0686774442449068,0.0625,576.0,9216.0
0.865,0.95,1,Resnet-20,CIFAR-10,9,layer2.0.shortcut.0,0.3543622493743896,0.5947117576897103,0.5975028832256684,0.810546875,415.0,512.0
0.865,0.95,1,Resnet-20,CIFAR-10,10,layer2.1.conv1,0.1875943144162496,0.0435960607609258,-0.196183271990599,0.0628255233168602,579.0,9216.0
0.865,0.95,1,Resnet-20,CIFAR-10,11,layer2.1.conv2,0.0637171268463134,0.0113989174484137,-0.1141122709362959,0.0657552108168602,606.0,9216.0
0.865,0.95,1,Resnet-20,CIFAR-10,12,layer2.2.conv1,0.0749364495277404,-0.0479331936526334,-0.1470964017156754,0.0628255233168602,579.0,9216.0
0.865,0.95,1,Resnet-20,CIFAR-10,13,layer2.2.conv2,0.0414034128189086,0.0075642152312357,-0.1338265619109827,0.0610894113779068,563.0,9216.0
0.865,0.95,1,Resnet-20,CIFAR-10,14,layer3.0.conv1,0.0361615717411041,-0.0573520600301361,-0.159204786352182,0.0451388880610466,832.0,18432.0
0.865,0.95,1,Resnet-20,CIFAR-10,15,layer3.0.conv2,0.0619036853313446,-0.1917992261159031,-0.2061986875101605,0.0308973528444767,1139.0,36864.0
0.865,0.95,1,Resnet-20,CIFAR-10,16,layer3.0.shortcut.0,,,0.2972337143391847,0.38671875,792.0,2048.0
0.865,0.95,1,Resnet-20,CIFAR-10,17,layer3.1.conv1,0.0605385303497314,-0.1745216416124425,-0.2521644604889553,0.0290256068110466,1070.0,36864.0
0.865,0.95,1,Resnet-20,CIFAR-10,18,layer3.1.conv2,0.1236762702465057,-0.1149186793629801,-0.294124789725838,0.0295681431889534,1090.0,36864.0
0.865,0.95,1,Resnet-20,CIFAR-10,19,layer3.2.conv1,0.0856823126475016,-0.0717805538244985,-0.3507130208084741,0.030029296875,1107.0,36864.0
0.865,0.95,1,Resnet-20,CIFAR-10,20,layer3.2.conv2,0.0583485662937164,-0.2085189659939796,-0.5067810355026943,0.0303819440305233,1120.0,36864.0
0.865,0.95,1,Resnet-20,CIFAR-10,21,linear,2.190211296081543,0.862465050529047,0.7779467021021015,0.959375023841858,614.0,640.0
0.8659,0.95,2,Resnet-20,CIFAR-10,0,conv1,0.6955101092656454,0.4401874565183457,0.3990605496355576,0.4560185074806213,197.0,432.0
0.8659,0.95,2,Resnet-20,CIFAR-10,1,layer1.0.conv1,0.2049033045768737,0.216942854150079,0.0557352456679885,0.1458333283662796,336.0,2304.0
0.8659,0.95,2,Resnet-20,CIFAR-10,2,layer1.0.conv2,0.215549369653066,0.1486025720376147,-0.0027501365971046,0.1310763955116272,302.0,2304.0
0.8659,0.95,2,Resnet-20,CIFAR-10,3,layer1.1.conv1,0.1100729703903198,0.2334419887605619,0.0467527091533383,0.1493055522441864,344.0,2304.0
0.8659,0.95,2,Resnet-20,CIFAR-10,4,layer1.1.conv2,0.1639457543690999,0.1616516440129161,0.0487588842864583,0.1306423544883728,301.0,2304.0
0.8659,0.95,2,Resnet-20,CIFAR-10,5,layer1.2.conv1,0.2029163837432861,0.0746216445703745,0.0231492946596071,0.1302083283662796,300.0,2304.0
0.8659,0.95,2,Resnet-20,CIFAR-10,6,layer1.2.conv2,0.1841038962205251,0.1521216050558594,-0.0029692759160444,0.1315104216337204,303.0,2304.0
0.8659,0.95,2,Resnet-20,CIFAR-10,7,layer2.0.conv1,,,-0.0089953901365918,0.1028645858168602,474.0,4608.0
0.8659,0.95,2,Resnet-20,CIFAR-10,8,layer2.0.conv2,0.1218409438927968,0.012953351317507,-0.0934159746655083,0.0618489570915699,570.0,9216.0
0.8659,0.95,2,Resnet-20,CIFAR-10,9,layer2.0.shortcut.0,,,0.6193257395439473,0.818359375,419.0,512.0
0.8659,0.95,2,Resnet-20,CIFAR-10,10,layer2.1.conv1,0.0476656556129455,-0.1313922254023832,-0.0605834827001101,0.0627170130610466,578.0,9216.0
0.8659,0.95,2,Resnet-20,CIFAR-10,11,layer2.1.conv2,0.0690469592809677,-0.0332862859021248,-0.1766629178320747,0.0604383684694767,557.0,9216.0
0.8659,0.95,2,Resnet-20,CIFAR-10,12,layer2.2.conv1,0.085604061683019,0.0532095261573641,-0.1209305857648521,0.0656467005610466,605.0,9216.0
0.8659,0.95,2,Resnet-20,CIFAR-10,13,layer2.2.conv2,0.0569430689016977,-0.0057698410802525,-0.175446676963069,0.0648871511220932,598.0,9216.0
0.8659,0.95,2,Resnet-20,CIFAR-10,14,layer3.0.conv1,0.0690625011920929,-0.1671222327131871,-0.2289625406944287,0.0462782122194767,853.0,18432.0
0.8659,0.95,2,Resnet-20,CIFAR-10,15,layer3.0.conv2,,,-0.1503586923454652,0.0297309029847383,1096.0,36864.0
