accuracy,pruning_algorithm,sparsity,model,dataset,seed,layer_id,layer_name,layer_sparsity,nodes,edges,unique_edges,weights_edges_ratio,density_directed,density_undirected,avg_degree_all,avg_degree_in,avg_degree_out,max_degree,min_degree,bridges,a_point,assortativity,motifs_count,motifs,sink_nodes,source_nodes,disconnected_nodes,lost_out_edges,lost_in_edges,nei_one_hop,nei_two_hop,strenght_all,strenght_out,coreness_all,coreness_out,strong_clusters,weak_clusters,max_strong,max_weak,min_strong,min_weak,mean_strong,mean_weak,transitivity,delta_r_directed,delta_s_directed,spectral_gap_unweighted_directed,spectral_radius_laplacian_unweighted_directed,spectral_gap_weighted_directed,spectral_radius_laplacian_weighted_directed,delta_r_undirected,delta_s_undirected,spectral_gap_unweighted_undirected,spectral_radius_laplacian_unweighted_undirected,spectral_gap_weighted_undirected,spectral_radius_laplacian_weighted_undirected
0.5209,grasp,0.98,CONV-6,CIFAR-100,0,0,convs1.0,0.34317129850387573,67,186,180,0.967741935483871,0.04206241519674356,0.08412483039348712,5.552238805970149,2.7761194029850746,2.7761194029850746,63,2,0,0,-0.05015154830153595,5854,,-36,-3465,0,0,0,3.7761194029850746,3.7761194029850746,6.132127904180271,3.0660639520901354,2.91044776119403,,1,1,67,67,67,67,67.0,67.0,,0.8259561491534044,1.0,5.551115123125783e-17,4.185882467168218,0.0,9.0463491959865,0.7478396158331478,0.7732067084143199,11.888174877330867,65.16039401973434,9.383663,75.27259029122122
0.5209,grasp,0.98,CONV-6,CIFAR-100,0,1,convs1.3,0.1234809011220932,128,2407,1902,0.7901952638138762,0.14806840551181102,0.29613681102362205,37.609375,18.8046875,18.8046875,63,4,0,0,-0.08217910702045478,93743,,-36,-3404,0,0,0,19.8046875,19.8046875,11.707841325551271,5.853920662775636,27.046875,,1,1,128,128,128,128,128.0,128.0,,0.6331336998629599,-0.0692428967029197,4.440892098500626e-16,62.971793118110014,2.3841858e-07,24.022360340400922,0.4994396724668092,0.3080020807072394,31.209742870373624,82.87861863578684,8.313684,28.82495695590127
0.5209,grasp,0.98,CONV-6,CIFAR-100,0,3,convs1.7,0.0930040180683136,192,4029,2708,0.6721270786795731,0.10986583769633508,0.21973167539267016,41.96875,20.984375,20.984375,117,10,0,0,-0.09453796563536011,199510,,28,-3404,0,766,0,21.984375,21.984375,11.339904448017478,5.669952224008739,27.833333333333332,,1,1,192,192,192,192,192.0,192.0,,0.5185623019021011,-0.1839606812857829,0.0,50.01635254920326,0.0,18.31289611630958,0.43444459781243017,0.24525231622454194,37.26805227962069,119.70350490279836,8.91561,34.80833595796964
0.5209,grasp,0.98,CONV-6,CIFAR-100,0,4,convs1.10,0.0468275286257267,256,4923,3085,0.6266504164127564,0.07541360294117647,0.15082720588235293,38.4609375,19.23046875,19.23046875,88,11,0,0,-0.06089772165246892,207715,,28,-3340,0,984,0,20.23046875,20.23046875,8.956971014849842,4.478485507424921,24.0625,,1,1,256,256,256,256,256.0,256.0,,0.5223008048242879,-0.16232853126998847,0.0,88.05822034981603,0.0,24.327207790890814,0.4144156965161712,0.21261469605496874,32.78768362264074,97.17298310484608,6.9417152,25.82961270884042
0.5209,grasp,0.98,CONV-6,CIFAR-100,0,6,convs1.14,0.0238783098757267,384,5786,3467,0.5992049775319738,0.03934127502175805,0.0786825500435161,30.135416666666668,15.067708333333334,15.067708333333334,100,0,1,1,-0.01827748949801157,226512,,155,-3340,1,3616,0,16.067708333333332,16.067708333333332,6.46404835768044,3.23202417884022,18.111979166666668,,2,2,383,383,1,1,192.0,192.0,,0.4888530794627931,-0.1387637049033857,0.0,62.97786685421718,0.0,12.896440504295015,0.23357116397807098,0.03606690147055435,26.669527387243527,102.1337667774919,5.216443,25.423432916472446
0.5209,grasp,0.98,CONV-6,CIFAR-100,0,7,convs1.17,0.0080888532102108,512,4389,2934,0.6684894053315106,0.016775470890410957,0.033550941780821915,17.14453125,8.572265625,8.572265625,60,1,2,2,0.04419426246300256,97731,,156,-3212,0,2619,0,9.572265625,9.572265625,3.79003211366944,1.89501605683472,9.869140625,,1,1,512,512,512,512,512.0,512.0,,0.4845252521209621,-0.04658066208311936,0.0,59.99558387953296,0.0,15.340278836983202,0.17530211218657918,0.0038901065868557983,14.301495272830199,63.78215280678131,2.6296303,16.238536246255315
0.5209,grasp,0.98,CONV-6,CIFAR-100,0,9,linear.0,0.0033359527587890625,4352,3498,2519,0.720125786163522,0.00018473187367339488,0.00036946374734678976,1.6075367647058822,0.8037683823529411,0.8037683823529411,161,0,1086,229,0.02161345794704235,68330,,141,-1553,2196,2010,583,1.8037683823529411,1.8037683823529411,0.3408717396395171,0.17043586981975856,0.8504136029411765,,2198,2198,2152,2152,1,1,1.9799818016378525,1.9799818016378525,,1.8912762219457164,1.0,0.0,161.01955540902247,0.0,27.713864824795508,-2.9604216050647545,-0.663905101893379,1.7604491859635658,162.01061953251116,0.28614616,28.04364218636184
0.5209,grasp,0.98,CONV-6,CIFAR-100,0,10,linear.3,0.0887298583984375,512,5815,3586,0.6166809974204643,0.02222587451076321,0.04445174902152642,22.71484375,11.357421875,11.357421875,50,3,0,0,-0.005787169406657976,141180,,156,-3212,0,3496,0,12.357421875,12.357421875,4.72513142763637,2.362565713818185,14.419921875,,1,1,512,512,512,512,512.0,512.0,,0.4062892569892404,-0.13752992731298702,0.0,49.003489203405174,0.0,9.30799479363719,0.2685369121253028,0.012067545770026536,15.604644513589498,57.20688944761482,2.6500835,15.400910670911582
0.5209,grasp,0.98,CONV-6,CIFAR-100,0,11,linear.6,0.22082030773162842,356,5653,3396,0.6007429683353971,0.04473017882576357,0.08946035765152714,31.758426966292134,15.879213483146067,15.879213483146067,92,6,0,0,0.002346260797956086,226170,,0,-3212,0,0,0,16.879213483146067,16.879213483146067,9.426008069113399,4.7130040345566995,20.626404494382022,,1,1,356,356,356,356,356.0,356.0,,0.5606407799198928,-0.0963603332201527,0.0,92.00025286389997,0.0,26.544404197363132,0.3296160243673385,0.116213895582355,26.369663725047346,95.09770936640726,6.668626,27.64450751942401
0.5281,grasp,0.98,CONV-6,CIFAR-100,1,0,convs1.0,0.34953704476356506,67,186,181,0.9731182795698925,0.04206241519674356,0.08412483039348712,5.552238805970149,2.7761194029850746,2.7761194029850746,63,2,0,0,-0.05015154830153595,5854,,-36,-3465,0,0,0,3.7761194029850746,3.7761194029850746,5.8959873825756475,2.9479936912878237,2.91044776119403,,1,1,67,67,67,67,67.0,67.0,,0.5466183990060285,-0.32341273376842056,0.0,5.723596088035812,4.7683716e-07,7.4107220975918136,0.7478396158331478,0.7732067084143199,11.888174877330865,65.16039401973434,9.937546,78.77987321151976
0.5281,grasp,0.98,CONV-6,CIFAR-100,1,1,convs1.3,0.1321071982383728,128,2536,1983,0.7819400630914827,0.15600393700787402,0.31200787401574803,39.625,19.8125,19.8125,63,10,0,0,-0.06459649787536896,102778,,-36,-3404,0,0,0,20.8125,20.8125,11.781884245574474,5.890942122787237,28.3671875,,1,1,128,128,128,128,128.0,128.0,,0.3895552247908441,-0.27751879926475187,0.0,62.991607323754295,0.0,22.850378128741813,0.5434474272862866,0.36502173873035176,33.37552627476118,85.63295363781859,7.629082,28.053763964047278
0.5281,grasp,0.98,CONV-6,CIFAR-100,1,3,convs1.7,0.0866292342543602,192,3921,2683,0.6842642183116552,0.10692081151832461,0.21384162303664922,40.84375,20.421875,20.421875,108,9,0,0,-0.11089941764113405,189935,,28,-3404,0,835,0,21.421875,21.421875,10.976485869536797,5.488242934768398,26.859375,,1,1,192,192,192,192,192.0,192.0,,0.6082160163098178,-0.10236499037018947,4.440892098500626e-16,50.047824387470406,0.0,18.09879389106456,0.4890829751323693,0.31951319691232843,37.30618753686823,111.75295688009031,8.526363,38.06935144122158
0.5281,grasp,0.98,CONV-6,CIFAR-100,1,4,convs1.10,0.0425279401242733,256,4649,3012,0.6478812647881265,0.07121629901960784,0.14243259803921568,36.3203125,18.16015625,18.16015625,72,10,0,0,-0.0318672604059986,181669,,28,-3340,0,1015,0,19.16015625,19.16015625,8.39066082239151,4.195330411195755,23.1015625,,1,1,256,256,256,256,256.0,256.0,,0.44836669799322104,-0.20937519269409882,0.0,68.02187615166531,0.0,18.839539453909424,0.3670437657267507,0.1427587971086915,29.342377004311295,86.80059386422381,5.8462043,21.1992720127202
