accuracy,pruning_algorithm,sparsity,model,dataset,seed,layer_id,layer_name,layer_sparsity,nodes,edges,unique_edges,weights_edges_ratio,density_directed,density_undirected,avg_degree_all,avg_degree_in,avg_degree_out,max_degree,min_degree,bridges,a_point,assortativity,motifs_count,motifs,sink_nodes,source_nodes,disconnected_nodes,lost_out_edges,lost_in_edges,nei_one_hop,nei_two_hop,strenght_all,strenght_out,coreness_all,coreness_out,strong_clusters,weak_clusters,max_strong,max_weak,min_strong,min_weak,mean_strong,mean_weak,transitivity,delta_r_directed,delta_s_directed,spectral_gap_unweighted_directed,spectral_radius_laplacian_unweighted_directed,spectral_gap_weighted_directed,spectral_radius_laplacian_weighted_directed,delta_r_undirected,delta_s_undirected,spectral_gap_unweighted_undirected,spectral_radius_laplacian_unweighted_undirected,spectral_gap_weighted_undirected,spectral_radius_laplacian_weighted_undirected
0.1758,grasp,0.98,Resnet-32,tinyimagenet,0,0,conv1,0.37268519401550293,43,161,160,0.9937888198757764,0.08914728682170543,0.17829457364341086,7.488372093023256,3.744186046511628,3.744186046511628,16,4,0,0,-0.07567024123666137,1187,,-184,-3441,0,0,0,4.744186046511628,4.744186046511628,4.1584902918616,2.0792451459308,5.627906976744186,,1,1,43,43,43,43,43.0,43.0,,0.47487300475548766,-0.01137415802402598,0.0,16.070458686054305,0.0,9.861701597823163,0.42364382986223975,0.1910251447629164,3.78496493629199,18.289951499009717,1.167309284210205,11.892804916147954
0.1758,grasp,0.98,Resnet-32,tinyimagenet,0,1,layer1.0.conv1,0.2200520783662796,160,507,483,0.9526627218934911,0.01992924528301887,0.03985849056603774,6.3375,3.16875,3.16875,54,0,11,7,-0.11992056031887688,10606,,-184,-3326,2,0,0,4.16875,4.16875,1.7338154792785645,0.8669077396392822,3.53125,,3,3,158,158,1,1,53.333333333333336,53.333333333333336,,0.4380717743191799,-0.022451509461476424,0.0,54.02173498763184,0.0,13.921536487756967,0.05652316333289926,0.06471936902721939,6.4330459433910905,55.16621690079462,0.9431185722351074,14.72596576890062
0.1758,grasp,0.98,Resnet-32,tinyimagenet,0,2,layer1.0.conv2,0.1953125,160,450,424,0.9422222222222222,0.01768867924528302,0.03537735849056604,5.625,2.8125,2.8125,47,0,13,9,-0.07298554314220672,7483,,-184,-3326,2,0,0,3.8125,3.8125,1.4314498819410801,0.7157249409705401,3.0,,3,3,158,158,1,1,53.333333333333336,53.333333333333336,,0.44269270124923465,-0.060449828928845345,0.0,47.01223572150221,0.0,10.50862109010685,0.01599383072438142,-0.0005580687550941031,4.612966576742607,48.1070865991168,0.6826803684234619,11.04784642839244
0.1758,grasp,0.98,Resnet-32,tinyimagenet,0,3,layer1.1.conv1,0.1675347238779068,160,386,378,0.9792746113989638,0.015172955974842767,0.030345911949685535,4.825,2.4125,2.4125,45,0,29,11,-0.0013458767752069457,5570,,-184,-3333,9,0,0,3.4125,3.4125,1.3235302865505219,0.6617651432752609,2.64375,,10,10,151,151,1,1,16.0,16.0,,0.1414522410225656,-0.00019937252591729408,0.0,45.051870613887694,0.0,10.637281378002475,0.03250831141356007,0.05290228949769163,4.335577099441647,46.10848899461705,0.588831901550293,11.21889917809616
0.1758,grasp,0.98,Resnet-32,tinyimagenet,0,4,layer1.1.conv2,0.1736111044883728,160,400,380,0.95,0.015723270440251572,0.031446540880503145,5.0,2.5,2.5,40,0,19,10,-0.03139473802043982,5896,,-184,-3331,7,0,0,3.5,3.5,1.3595073223114014,0.6797536611557007,2.775,,8,8,153,153,1,1,20.0,20.0,,0.39338483150361514,-0.06582647408093613,0.0,39.98522970160063,5.960464477539063e-08,11.994427309780637,0.027246985590315465,0.027067524603490607,4.160162053300454,41.17408189385078,0.878737211227417,12.486220132807322
0.1758,grasp,0.98,Resnet-32,tinyimagenet,0,5,layer1.2.conv1,0.1484375,160,342,332,0.9707602339181286,0.013443396226415095,0.02688679245283019,4.275,2.1375,2.1375,30,0,33,13,0.03518806413467697,4310,,-184,-3341,17,0,0,3.1375,3.1375,1.2086661517620088,0.6043330758810044,2.51875,,18,18,143,143,1,1,8.88888888888889,8.88888888888889,,0.41120012478861545,-0.24126140180403477,0.0,30.000187683960256,0.0,7.946658755531945,2.5455219187941e-05,0.04639049637564084,3.8067057846938575,31.68824181351358,0.6840817928314209,8.992893164462814
0.1758,grasp,0.98,Resnet-32,tinyimagenet,0,6,layer1.2.conv2,0.1236979141831398,160,285,276,0.968421052631579,0.011202830188679245,0.02240566037735849,3.5625,1.78125,1.78125,29,0,41,14,-0.05577713190105848,3009,,-184,-3341,17,0,0,2.78125,2.78125,0.8800922989845276,0.4400461494922638,1.89375,,18,18,143,143,1,1,8.88888888888889,8.88888888888889,,0.3008050741664021,-0.2721100728934182,0.0,29.02308950041293,0.0,8.514305621587326,-0.049345324501113334,0.0027707298856429565,2.5879296931215405,30.189795158723882,0.23476243019104004,8.93574341315326
0.1758,grasp,0.98,Resnet-32,tinyimagenet,0,7,layer1.3.conv1,0.1354166716337204,160,312,300,0.9615384615384616,0.012264150943396225,0.02452830188679245,3.9,1.95,1.95,31,0,35,14,0.032410883212384334,3670,,-184,-3337,13,0,0,2.95,2.95,1.1963849380612372,0.5981924690306186,2.21875,,14,14,147,147,1,1,11.428571428571429,11.428571428571429,,-0.11069203479046491,-0.0029213910409876913,0.0,31.019959363629816,0.0,11.20964878670983,-0.05364630617715091,-0.008168352556247005,2.932179233621074,32.18727577326001,0.6642577648162842,11.943691051181283
0.1758,grasp,0.98,Resnet-32,tinyimagenet,0,8,layer1.3.conv2,0.1085069477558136,160,250,244,0.976,0.009827044025157232,0.019654088050314465,3.125,1.5625,1.5625,23,0,41,15,0.03700074606105093,2282,,-184,-3350,26,0,0,2.5625,2.5625,0.8468458890914917,0.42342294454574586,1.73125,,27,27,134,134,1,1,5.925925925925926,5.925925925925926,,0.21602415137975273,-0.40169109615062193,0.0,23.01832623807464,0.0,7.299540067126636,-0.04905909349897562,0.02472250833984907,2.2669991739765454,24.267979073610515,0.3931649923324585,8.054813051705585
0.1758,grasp,0.98,Resnet-32,tinyimagenet,0,9,layer1.4.conv1,0.0941840261220932,160,217,209,0.9631336405529954,0.008529874213836478,0.017059748427672956,2.7125,1.35625,1.35625,36,0,55,14,-0.029389676734573798,2411,,-184,-3348,24,0,0,2.35625,2.35625,0.7875211477279663,0.39376057386398317,1.53125,,25,25,136,136,1,1,6.4,6.4,,-0.16672281641630943,-0.1111778161885732,0.0,35.94739786943686,0.0,8.48768247356083,-0.26961370237251897,-0.046555865718934726,2.1708201780000858,37.060816684649105,0.29157018661499023,8.964059924987545
