accuracy,pruning_algorithm,sparsity,model,dataset,seed,layer_id,layer_name,layer_sparsity,nodes,edges,unique_edges,weights_edges_ratio,density_directed,density_undirected,avg_degree_all,avg_degree_in,avg_degree_out,max_degree,min_degree,bridges,a_point,assortativity,motifs_count,motifs,sink_nodes,source_nodes,disconnected_nodes,lost_out_edges,lost_in_edges,nei_one_hop,nei_two_hop,strenght_all,strenght_out,coreness_all,coreness_out,strong_clusters,weak_clusters,max_strong,max_weak,min_strong,min_weak,mean_strong,mean_weak,transitivity,delta_r_directed,delta_s_directed,spectral_gap_unweighted_directed,spectral_radius_laplacian_unweighted_directed,spectral_gap_weighted_directed,spectral_radius_laplacian_weighted_directed,delta_r_undirected,delta_s_undirected,spectral_gap_unweighted_undirected,spectral_radius_laplacian_unweighted_undirected,spectral_gap_weighted_undirected,spectral_radius_laplacian_weighted_undirected
0.3729,grasp,0.98,Resnet-32,CIFAR-100,0,0,conv1,0.34490740299224854,43,149,149,1.0,0.08250276854928018,0.16500553709856036,6.930232558139535,3.4651162790697674,3.4651162790697674,16,2,0,0,-0.03440656557232053,1106,,-84,-3441,0,0,0,4.465116279069767,4.465116279069767,5.240767368050509,2.6203836840252546,4.488372093023256,,1,1,43,43,43,43,43.0,43.0,,0.6094427647322633,-0.2887296054450258,0.0,16.00286857149197,0.0,14.484908693360504,0.5092817044392965,0.3438373570924907,4.673225216869037,19.2213123254682,2.2682528495788574,17.708664961848566
0.3729,grasp,0.98,Resnet-32,CIFAR-100,0,1,layer1.0.conv1,0.2135416716337204,160,492,471,0.9573170731707317,0.019339622641509437,0.03867924528301887,6.15,3.075,3.075,60,0,13,7,-0.03940049748964957,9338,,-84,-3328,4,0,0,4.075,4.075,2.2760153502225875,1.1380076751112937,3.425,,5,5,156,156,1,1,32.0,32.0,,0.24846853748096212,-0.002921514982230664,0.0,60.05877143967618,0.0,22.438038886741776,0.023504075075998845,0.023195388641270624,5.727784747080627,61.08766427526316,1.2068190574645996,23.279617607114307
0.3729,grasp,0.98,Resnet-32,CIFAR-100,0,2,layer1.0.conv2,0.1701388955116272,160,392,376,0.9591836734693877,0.015408805031446543,0.030817610062893085,4.9,2.45,2.45,44,0,27,14,-0.049541842352390626,5593,,-84,-3330,6,0,0,3.45,3.45,1.8876216620206834,0.9438108310103417,2.84375,,7,7,154,154,1,1,22.857142857142858,22.857142857142858,,0.37616310284475135,-0.05981734180502015,0.0,44.001643306974856,0.0,17.268557253408893,-0.02081718242326473,-0.01323260706149878,3.875772009671289,45.084913864595485,0.8530027866363525,17.920088666553365
0.3729,grasp,0.98,Resnet-32,CIFAR-100,0,3,layer1.1.conv1,0.2100694477558136,160,484,464,0.9586776859504132,0.019025157232704402,0.038050314465408804,6.05,3.025,3.025,45,0,15,10,0.01129305224147127,8894,,-84,-3329,5,0,0,4.025,4.025,2.378015011548996,1.189007505774498,3.33125,,6,6,155,155,1,1,26.666666666666668,26.666666666666668,,0.428647128150179,-0.027532340001248636,0.0,44.971085341729975,1.1920928955078125e-07,20.431145290812808,0.02725665306183766,0.03519332168127726,5.80165986507981,46.428294688560634,1.4151363372802734,21.800069703975048
0.3729,grasp,0.98,Resnet-32,CIFAR-100,0,4,layer1.1.conv2,0.1840277761220932,160,424,407,0.9599056603773585,0.016666666666666666,0.03333333333333333,5.3,2.65,2.65,42,0,28,14,0.07234469881300244,6845,,-84,-3335,11,0,0,3.65,3.65,1.781088261306286,0.890544130653143,2.9875,,12,12,149,149,1,1,13.333333333333334,13.333333333333334,,0.5188112089538065,-0.2718059405247374,0.0,42.00782279521525,0.0,14.640399751124525,0.01885439112018937,0.05494752167041239,5.267345654976732,43.26470186889443,0.8751010894775391,15.354966112234173
0.3729,grasp,0.98,Resnet-32,CIFAR-100,0,5,layer1.2.conv1,0.1306423544883728,160,301,283,0.9401993355481728,0.011831761006289309,0.023663522012578618,3.7625,1.88125,1.88125,35,0,36,12,0.0614046463127997,4065,,-84,-3345,21,0,0,2.88125,2.88125,1.3983073584735393,0.6991536792367696,2.09375,,22,22,139,139,1,1,7.2727272727272725,7.2727272727272725,,0.29938086899743105,-0.17109726184799526,0.0,34.924334087000986,0.0,12.337565675019134,-0.1033327350332163,0.01551439400043294,3.558763468359393,36.370084424998986,0.4274942874908447,13.120178287442712
0.3729,grasp,0.98,Resnet-32,CIFAR-100,0,6,layer1.2.conv2,0.109375,160,252,246,0.9761904761904762,0.00990566037735849,0.01981132075471698,3.15,1.575,1.575,32,0,42,16,-0.04305298644076276,2421,,-84,-3353,29,0,0,2.575,2.575,1.1667035415768623,0.5833517707884311,1.70625,,30,30,131,131,1,1,5.333333333333333,5.333333333333333,,0.3107510923496938,-1.4556802726187965,0.0,31.921378964397604,5.960464477539063e-08,10.29182435784005,-0.09490166351605617,0.008390798889067049,2.4203675801390716,33.082204981416595,0.6212356090545654,10.979289407550876
0.3729,grasp,0.98,Resnet-32,CIFAR-100,0,7,layer1.3.conv1,0.1336805522441864,160,308,298,0.9675324675324676,0.012106918238993711,0.024213836477987423,3.85,1.925,1.925,44,0,34,14,-0.12133515243240352,4017,,-84,-3341,17,0,0,2.925,2.925,1.3269204139709472,0.6634602069854736,2.1125,,18,18,143,143,1,1,8.88888888888889,8.88888888888889,,0.08375581891333067,-0.009210730066932413,0.0,44.00700795343651,0.0,15.433940059350066,-0.15525379378379878,-0.06472423856931099,2.9071891758897186,45.06383974769297,0.7024013996124268,15.946245666399138
0.3729,grasp,0.98,Resnet-32,CIFAR-100,0,8,layer1.3.conv2,0.0963541641831398,160,222,217,0.9774774774774775,0.008726415094339622,0.017452830188679245,2.775,1.3875,1.3875,32,0,48,14,0.005779976758690393,2055,,-84,-3357,33,0,0,2.3875,2.3875,0.9442389607429504,0.4721194803714752,1.55,,34,34,127,127,1,1,4.705882352941177,4.705882352941177,,0.15606828140622128,-1.3334416279609747,0.0,32.00597317132187,5.960464477539063e-08,10.138972258093947,-0.17473112935066698,-0.0037597347071553215,2.2204453299103735,33.067629172097476,0.30718231201171875,10.730484863124394
0.3729,grasp,0.98,Resnet-32,CIFAR-100,0,9,layer1.4.conv1,0.0894097238779068,160,206,202,0.9805825242718447,0.00809748427672956,0.01619496855345912,2.575,1.2875,1.2875,23,0,49,16,0.0830484256988176,1531,,-84,-3357,33,0,0,2.2875,2.2875,0.9606519937515259,0.48032599687576294,1.4875,,34,34,127,127,1,1,4.705882352941177,4.705882352941177,,-0.035532740111182896,-0.6704397184359399,0.0,23.02488121043273,0.0,8.671434374719475,-0.12656864442343393,-0.012373578624141424,1.5490481675937424,24.107736036533502,0.386646032333374,9.233563611622566
