accuracy,pruning_algorithm,sparsity,model,dataset,seed,layer_id,layer_name,layer_sparsity,nodes,edges,unique_edges,weights_edges_ratio,density_directed,density_undirected,avg_degree_all,avg_degree_in,avg_degree_out,max_degree,min_degree,bridges,a_point,assortativity,motifs_count,motifs,sink_nodes,source_nodes,disconnected_nodes,lost_out_edges,lost_in_edges,nei_one_hop,nei_two_hop,strenght_all,strenght_out,coreness_all,coreness_out,strong_clusters,weak_clusters,max_strong,max_weak,min_strong,min_weak,mean_strong,mean_weak,transitivity,delta_r_directed,delta_s_directed,spectral_gap_unweighted_directed,spectral_radius_laplacian_unweighted_directed,spectral_gap_weighted_directed,spectral_radius_laplacian_weighted_directed,delta_r_undirected,delta_s_undirected,spectral_gap_unweighted_undirected,spectral_radius_laplacian_unweighted_undirected,spectral_gap_weighted_undirected,spectral_radius_laplacian_weighted_undirected
0.3,grasp,0.98,Wide-Resnet-28-2,tinyimagenet,0,0,conv1,0.4375,43,189,188,0.9947089947089947,0.10465116279069767,0.20930232558139533,8.790697674418604,4.395348837209302,4.395348837209302,16,3,0,0,-0.09127401352679138,1706,,-184,-3441,0,0,0,5.395348837209302,5.395348837209302,11.580577628557073,5.7902888142785365,5.674418604651163,,1,1,43,43,43,43,43.0,43.0,,0.6036422808979827,-0.07602611823602659,0.0,16.035228502384772,0.0,24.16259036313066,0.5125603755128431,0.32957683037049573,5.795524431165612,21.0036832685588,3.9701271057128906,33.987634551472674
0.3,grasp,0.98,Wide-Resnet-28-2,tinyimagenet,0,1,block1.layer.0.conv1,0.2779947817325592,176,1281,1130,0.8821233411397346,0.04159090909090909,0.08318181818181818,14.556818181818182,7.278409090909091,7.278409090909091,56,2,0,0,-0.042321760606639204,32207,,-168,-3324,0,0,0,8.278409090909092,8.278409090909092,7.273826772516424,3.636913386258212,8.630681818181818,,1,1,176,176,176,176,176.0,176.0,,0.2589878279625253,-0.12716496720431147,0.0,56.078159411039074,0.0,39.877558421438756,0.2621439873041664,0.10914152859641044,12.461466262893865,58.79693446742495,3.9111318588256836,42.350071564391655
0.3,grasp,0.98,Wide-Resnet-28-2,tinyimagenet,0,2,block1.layer.0.conv2,0.2020399272441864,320,1862,1601,0.859828141783029,0.018240595611285264,0.03648119122257053,11.6375,5.81875,5.81875,100,0,6,6,-0.0028131015830971063,66405,,-168,-3182,2,0,0,6.81875,6.81875,4.617803506180644,2.308901753090322,6.4375,,3,3,318,318,1,1,106.66666666666667,106.66666666666667,,0.5725849752342397,-0.0021730620762890943,0.0,99.9494941337381,0.0,52.86991094996749,0.024987964701834547,0.0073705954583306605,13.287923739977328,101.15970131429538,2.365738868713379,54.207565172373116
0.3,grasp,0.98,Wide-Resnet-28-2,tinyimagenet,0,3,block1.layer.0.convShortcut,0.36328125,48,186,181,0.9731182795698925,0.08244680851063829,0.16489361702127658,7.75,3.875,3.875,20,2,0,0,-0.032683076932835564,1602,,-168,-3452,0,0,0,4.875,4.875,4.525573094685872,2.262786547342936,4.6875,,1,1,48,48,48,48,48.0,48.0,,0.4448251444623399,-0.0019469418746822682,0.0,9.068940713919762,0.0,7.520968089072104,0.4975956712067388,0.32636472688491064,5.23918771546837,22.057413698186757,2.2605366706848145,14.355530316855042
0.3,grasp,0.98,Wide-Resnet-28-2,tinyimagenet,0,4,block1.layer.1.conv1,0.1962890625,320,1809,1522,0.8413488114980652,0.017721394984326018,0.035442789968652036,11.30625,5.653125,5.653125,94,0,7,7,0.003986246624270938,61074,,-168,-3183,3,0,0,6.653125,6.653125,4.234501138329506,2.117250569164753,6.2625,,4,4,317,317,1,1,80.0,80.0,,0.5482846303492922,-0.00034530592037671306,0.0,93.99990591011162,0.0,37.65227012798986,0.02097951834368365,-0.0020711830216586916,12.526844062806338,95.15665376885644,3.4691333770751953,38.36224053411301
0.3,grasp,0.98,Wide-Resnet-28-2,tinyimagenet,0,5,block1.layer.1.conv2,0.1496310830116272,320,1379,1193,0.8651196519216824,0.013509012539184953,0.027018025078369905,8.61875,4.309375,4.309375,91,0,16,13,-0.09704305669161473,40319,,-168,-3186,6,0,0,5.309375,5.309375,3.3978095650672913,1.6989047825336456,4.725,,7,7,314,314,1,1,45.714285714285715,45.714285714285715,,0.5495302323730408,-0.02518311228193969,0.0,91.00673426963237,0.0,41.12484461392714,-0.1073605205056991,-0.07877526229290543,9.185028139855758,92.174201262563,2.566469669342041,41.89281638996584
0.3,grasp,0.98,Wide-Resnet-28-2,tinyimagenet,0,6,block1.layer.2.conv1,0.1529947966337204,320,1410,1222,0.8666666666666667,0.01381269592476489,0.02762539184952978,8.8125,4.40625,4.40625,73,0,14,10,-0.059263248997438484,38236,,-168,-3183,3,0,0,5.40625,5.40625,3.503023561835289,1.7515117809176446,4.78125,,4,4,317,317,1,1,80.0,80.0,,0.3921617232844579,-0.005949417800482327,0.0,72.98221451055122,0.0,30.36518417545474,-0.0590359598026159,-0.06119652820624393,8.921195884400124,74.25045666758412,2.7639694213867188,31.288549363974347
0.3,grasp,0.98,Wide-Resnet-28-2,tinyimagenet,0,7,block1.layer.2.conv2,0.1188151016831398,320,1095,986,0.9004566210045662,0.010726880877742947,0.021453761755485894,6.84375,3.421875,3.421875,78,0,30,19,0.050596512812653836,23905,,-168,-3200,20,0,0,4.421875,4.421875,2.817856511473656,1.408928255736828,3.759375,,21,21,300,300,1,1,15.238095238095237,15.238095238095237,,0.4121589779343675,-0.00436321656237494,0.0,77.94228237485302,0.0,31.12937290167013,-0.06545318967841493,-0.015273784483325703,7.382454005763714,79.09074737828654,1.5791492462158203,32.05784171050011
0.3,grasp,0.98,Wide-Resnet-28-2,tinyimagenet,0,8,block1.layer.3.conv1,0.1034071147441864,320,953,880,0.9233997901364114,0.009335815047021943,0.018671630094043885,5.95625,2.978125,2.978125,86,0,34,19,-0.04655890317437037,21332,,-168,-3200,20,0,0,3.978125,3.978125,2.2005211651325225,1.1002605825662612,3.2125,,21,21,300,300,1,1,15.238095238095237,15.238095238095237,,0.27943383189379817,-8.802990432923418e-05,0.0,86.03877749897497,0.0,31.942216865042095,-0.25355297344209554,-0.14345264093628035,5.833158245787061,87.05661408854272,1.6681203842163086,32.60676385586167
0.3,grasp,0.98,Wide-Resnet-28-2,tinyimagenet,0,9,block1.layer.3.conv2,0.0972222238779068,320,896,807,0.9006696428571429,0.008777429467084638,0.017554858934169276,5.6,2.8,2.8,83,0,49,24,0.003900874351393972,17767,,-168,-3201,21,0,0,3.8,3.8,2.3852876842021944,1.1926438421010972,3.040625,,22,22,299,299,1,1,14.545454545454545,14.545454545454545,,0.35806159702940676,-0.013235126060349142,0.0,83.07687102382138,0.0,28.102507588798108,-0.16577049038027314,-0.06040949191435025,5.88127057499905,84.0601482035444,1.5762667655944824,28.63040558134653
