accuracy,pruning_algorithm,sparsity,model,dataset,seed,layer_id,layer_name,layer_sparsity,nodes,edges,unique_edges,weights_edges_ratio,density_directed,density_undirected,avg_degree_all,avg_degree_in,avg_degree_out,max_degree,min_degree,bridges,a_point,assortativity,motifs_count,motifs,sink_nodes,source_nodes,disconnected_nodes,lost_out_edges,lost_in_edges,nei_one_hop,nei_two_hop,strenght_all,strenght_out,coreness_all,coreness_out,strong_clusters,weak_clusters,max_strong,max_weak,min_strong,min_weak,mean_strong,mean_weak,transitivity,delta_r_directed,delta_s_directed,spectral_gap_unweighted_directed,spectral_radius_laplacian_unweighted_directed,spectral_gap_weighted_directed,spectral_radius_laplacian_weighted_directed,delta_r_undirected,delta_s_undirected,spectral_gap_unweighted_undirected,spectral_radius_laplacian_unweighted_undirected,spectral_gap_weighted_undirected,spectral_radius_laplacian_weighted_undirected
0.8797,grasp,0.98,Wide-Resnet-28-2,CIFAR-10,0,0,conv1,0.4097222089767456,43,177,176,0.9943502824858758,0.09800664451827243,0.19601328903654486,8.232558139534884,4.116279069767442,4.116279069767442,16,2,0,0,-0.09690026079207763,1478,,6,-3441,0,58,0,5.116279069767442,5.116279069767442,1.96727749358776,0.98363874679388,5.72093023255814,,1,1,43,43,43,43,43.0,43.0,,0.5879976441002864,-0.0786891305677406,0.0,16.028648873844194,0.0,4.241376492162592,0.49116554777225585,0.2943831204527212,5.0400226430062105,19.811296271439993,0.8011337518692017,5.310931401308757
0.8797,grasp,0.98,Wide-Resnet-28-2,CIFAR-10,0,1,block1.layer.0.conv1,0.2921006977558136,176,1346,1193,0.8863298662704309,0.0437012987012987,0.0874025974025974,15.295454545454545,7.6477272727272725,7.6477272727272725,62,4,0,0,-0.039813104512772486,36122,,22,-3324,0,873,0,8.647727272727273,8.647727272727273,1.2691018594936891,0.6345509297468446,9.204545454545455,,1,1,176,176,176,176,176.0,176.0,,0.28402711038495165,-0.1251090900777224,0.0,62.00424603456899,0.0,6.385003521614928,0.30089000382805464,0.15858874129306827,13.82235101743989,64.23460259898059,0.7800908088684082,6.658615665482247
0.8797,grasp,0.98,Wide-Resnet-28-2,CIFAR-10,0,2,block1.layer.0.conv2,0.2469618022441864,320,2276,1840,0.8084358523725835,0.022296238244514106,0.04459247648902821,14.225,7.1125,7.1125,102,1,2,2,-0.042588874803618226,93668,,22,-3180,0,1436,0,8.1125,8.1125,0.9719381671398878,0.4859690835699439,7.946875,,1,1,320,320,320,320,320.0,320.0,,0.5986021063015274,-2.936496796611188e-05,0.0,102.02847747776482,0.0,7.1711770167991,0.06503075533044701,0.021942050959245833,16.2875157193319,103.49809540049826,0.8153178691864014,7.328091460501469
0.8797,grasp,0.98,Wide-Resnet-28-2,CIFAR-10,0,3,block1.layer.0.convShortcut,0.365234375,48,187,184,0.983957219251337,0.08289007092198582,0.16578014184397163,7.791666666666667,3.8958333333333335,3.8958333333333335,20,3,0,0,-0.05821286397290805,1622,,22,-3452,0,127,0,4.895833333333333,4.895833333333333,0.683185746272405,0.3415928731362025,4.75,,1,1,48,48,48,48,48.0,48.0,,0.5964007136807771,-0.12362419281586914,0.0,10.006245563013195,0.0,1.4866463142780217,0.48911892839468024,0.31511109655654185,5.212476782439537,22.2090740261321,0.3951699137687683,2.3581764511158343
0.8797,grasp,0.98,Wide-Resnet-28-2,CIFAR-10,0,4,block1.layer.1.conv1,0.2000868022441864,320,1844,1560,0.8459869848156182,0.018064263322884012,0.036128526645768023,11.525,5.7625,5.7625,115,1,5,5,-0.039463104457549955,62322,,22,-3180,0,1224,0,6.7625,6.7625,0.8060385905206203,0.40301929526031016,6.44375,,1,1,320,320,320,320,320.0,320.0,,0.5535880952018962,-0.00035054452184312416,0.0,115.0404620865938,0.0,6.244866267210551,0.02922400869302722,-0.007225478906558561,12.36595609161059,116.08604064865968,0.6518806219100952,6.35487318178392
0.8797,grasp,0.98,Wide-Resnet-28-2,CIFAR-10,0,5,block1.layer.1.conv2,0.1807725727558136,320,1666,1422,0.8535414165666266,0.0163205329153605,0.032641065830721,10.4125,5.20625,5.20625,94,0,8,7,-0.041775034400047,52119,,22,-3181,1,1143,0,6.20625,6.20625,0.7518408704549074,0.3759204352274537,5.71875,,2,2,319,319,1,1,160.0,160.0,,0.5151687926654085,-1.6158953082220777e-05,0.0,94.07231395254279,0.0,8.42871771482084,0.014320591763276182,-0.00640990993362471,11.239153363012857,95.2600118481075,0.5721557140350342,8.605155171601869
0.8797,grasp,0.98,Wide-Resnet-28-2,CIFAR-10,0,6,block1.layer.2.conv1,0.1500651091337204,320,1383,1216,0.8792480115690527,0.01354819749216301,0.02709639498432602,8.64375,4.321875,4.321875,76,0,17,15,-0.018461822179957194,36371,,22,-3183,3,843,0,5.321875,5.321875,0.6129274222999811,0.30646371114999055,4.8125,,4,4,317,317,1,1,80.0,80.0,,0.40567929865974245,-0.002963597144485139,0.0,76.02015521936492,0.0,5.265031077685753,-0.026995790615758644,-0.03669757581941547,8.694624985232501,77.12080967120762,0.4696369171142578,5.4016621613547215
0.8797,grasp,0.98,Wide-Resnet-28-2,CIFAR-10,0,7,block1.layer.2.conv2,0.1421440988779068,320,1310,1126,0.8595419847328244,0.012833072100313479,0.025666144200626958,8.1875,4.09375,4.09375,71,0,17,15,-0.02893585521289773,31950,,22,-3188,8,870,0,5.09375,5.09375,0.6370566442608834,0.3185283221304417,4.59375,,9,9,312,312,1,1,35.55555555555556,35.55555555555556,,0.49916858586637486,-0.009264375480051518,0.0,70.95076160340813,0.0,5.523100981599147,0.005656517903826589,0.002190554493893758,8.470539094747263,72.12197705643115,0.4701572060585022,5.704570590965099
0.8797,grasp,0.98,Wide-Resnet-28-2,CIFAR-10,0,8,block1.layer.3.conv1,0.1345486044883728,320,1240,1110,0.8951612903225806,0.012147335423197491,0.024294670846394983,7.75,3.875,3.875,61,0,22,20,0.01566561078637601,28053,,22,-3185,5,857,0,4.875,4.875,0.5770451772958041,0.28852258864790203,4.434375,,6,6,315,315,1,1,53.333333333333336,53.333333333333336,,0.2808576740412018,-0.01658590280107025,0.0,61.005231597403764,0.0,5.136940536908848,-0.03473184863137321,-0.044232933975325364,7.357057232260397,62.18551278042064,0.4005104899406433,5.319993400361973
0.8797,grasp,0.98,Wide-Resnet-28-2,CIFAR-10,0,9,block1.layer.3.conv2,0.1340060830116272,320,1235,1110,0.8987854251012146,0.012098354231974922,0.024196708463949845,7.71875,3.859375,3.859375,70,0,18,14,-0.013580482013767972,28977,,22,-3191,11,834,0,4.859375,4.859375,0.6184282548725605,0.30921412743628024,4.378125,,12,12,309,309,1,1,26.666666666666668,26.666666666666668,,0.5011955436518714,-0.017679658590140517,0.0,69.97776588570375,0.0,5.403078885158365,-0.058958497688458456,-0.05097854853601124,7.6101887549552725,71.13401009368532,0.4350360631942749,5.556495571489042
