accuracy,pruning_algorithm,sparsity,model,dataset,seed,layer_id,layer_name,layer_sparsity,nodes,edges,unique_edges,weights_edges_ratio,density_directed,density_undirected,avg_degree_all,avg_degree_in,avg_degree_out,max_degree,min_degree,bridges,a_point,assortativity,motifs_count,motifs,sink_nodes,source_nodes,disconnected_nodes,lost_out_edges,lost_in_edges,nei_one_hop,nei_two_hop,strenght_all,strenght_out,coreness_all,coreness_out,strong_clusters,weak_clusters,max_strong,max_weak,min_strong,min_weak,mean_strong,mean_weak,transitivity,delta_r_directed,delta_s_directed,spectral_gap_unweighted_directed,spectral_radius_laplacian_unweighted_directed,spectral_gap_weighted_directed,spectral_radius_laplacian_weighted_directed,delta_r_undirected,delta_s_undirected,spectral_gap_unweighted_undirected,spectral_radius_laplacian_unweighted_undirected,spectral_gap_weighted_undirected,spectral_radius_laplacian_weighted_undirected
0.8635,grasp,0.98,CONV-6,CIFAR-10,0,0,convs1.0,0.38483795523643494,91,665,633,0.9518796992481203,0.0811965811965812,0.1623931623931624,14.615384615384615,7.3076923076923075,7.3076923076923075,31,4,0,0,-0.029691069149678947,11353,,54,-3441,0,540,0,8.307692307692308,8.307692307692308,6.241256231790061,3.1206281158950304,9.472527472527473,,1,1,91,91,91,91,91.0,91.0,,0.3476379921650124,-0.08582193697439894,0.0,15.966889162869686,0.0,8.73673489629627,0.43205457986222406,0.23557708882003817,10.548338934932886,37.67014934869881,3.5630026,18.954557581532306
0.8635,grasp,0.98,CONV-6,CIFAR-10,0,1,convs1.3,0.1708441823720932,640,6298,3796,0.6027310257224515,0.015400039123630672,0.030800078247261345,19.68125,9.840625,9.840625,207,2,0,0,-0.04241987077871592,392160,,54,-2892,0,5233,0,10.840625,10.840625,3.1695058161392806,1.5847529080696403,10.95625,,1,1,640,640,640,640,640.0,640.0,,0.47577859260214866,-0.07117251099190283,0.0,207.0433205743309,0.0,33.25326770854784,-0.04948172833902058,-0.08669844681977361,23.7794063970728,208.09952147781647,2.729366,33.672553340635645
0.8635,grasp,0.98,CONV-6,CIFAR-10,0,3,convs1.7,0.1095920130610466,704,8080,4152,0.5138613861386139,0.016326134747187377,0.032652269494374754,22.954545454545453,11.477272727272727,11.477272727272727,144,4,0,0,-0.02136203907010573,346378,,118,-2892,0,7548,0,12.477272727272727,12.477272727272727,3.72464027679102,1.86232013839551,13.342329545454545,,1,1,704,704,704,704,704.0,704.0,,0.5233032571084095,-0.06833848582343145,0.0,144.03520052688285,0.0,24.45602035304754,0.10795702891764826,-0.044561050775718994,21.79610783108805,145.16493703759053,2.9008222,24.752763834426148
0.8635,grasp,0.98,CONV-6,CIFAR-10,0,4,convs1.10,0.0598483607172966,1280,8825,4282,0.4852124645892351,0.005390563917122752,0.010781127834245504,13.7890625,6.89453125,6.89453125,133,0,14,12,-0.007819430905754954,372349,,118,-2317,1,8060,0,7.89453125,7.89453125,2.1247188051231207,1.0623594025615604,7.58125,,2,2,1279,1279,1,1,640.0,640.0,,0.42399673622246176,-0.04324322723547726,0.0,132.9871816858117,0.0,20.483601885312535,-0.1454896475937698,-0.1577391756412859,15.207768226573714,134.10083031363504,1.8494182,20.78119211849198
0.8635,grasp,0.98,CONV-6,CIFAR-10,0,6,convs1.14,0.028076171875,1408,8280,4235,0.5114734299516909,0.0041795890676487694,0.008359178135297539,11.761363636363637,5.880681818181818,5.880681818181818,95,0,21,19,0.03876029304175073,197066,,246,-2319,3,7966,0,6.880681818181818,6.880681818181818,1.7074286142702808,0.8537143071351404,6.372869318181818,,4,4,1405,1405,1,1,352.0,352.0,,0.4359312897068737,-0.020099586693996977,0.0,95.00397772746746,0.0,15.138876749858547,-0.07864386042162226,-0.1851094684257163,9.419708723801635,96.12422252626772,0.8108971,15.502668605864521
0.8635,grasp,0.98,CONV-6,CIFAR-10,0,7,convs1.17,0.0076141357421875,2560,4491,3019,0.6722333556000891,0.0006855400058616648,0.0013710800117233296,3.50859375,1.754296875,1.754296875,84,0,604,221,0.0394478775139628,55414,,246,-1655,491,4304,0,2.754296875,2.754296875,0.5301770616322756,0.2650885308161378,1.962109375,,492,492,2069,2069,1,1,5.203252032520325,5.203252032520325,,0.20882486597090377,-0.12317681426317775,0.0,83.987469198119,0.0,16.646891660602353,-0.7655166452010478,-0.4303003761302089,1.5065611133652723,85.03519724882935,0.2988174,16.97676898775011
0.8635,grasp,0.98,CONV-6,CIFAR-10,0,9,linear.0,0.0017766952514648438,4352,1863,1577,0.846484165324745,9.838635810564171e-05,0.00019677271621128343,0.8561580882352942,0.4280790441176471,0.4280790441176471,42,0,1019,232,-0.04402131553635438,15845,,214,-2151,2811,1806,251,1.428079044117647,1.428079044117647,0.15219018706942306,0.07609509353471153,0.4678308823529412,,2839,2839,1463,1463,1,1,1.532934131736527,1.532934131736527,,1.6893400288004372,1.0,0.0,42.00005339409464,0.0,6.512615880210376,-2.900092866232472,-0.37311567968960474,0.1633015323609346,43.01662408138526,0.022826552,6.747338607216917
0.8635,grasp,0.98,CONV-6,CIFAR-10,0,10,linear.3,0.0809783935546875,512,5307,3521,0.663463350292067,0.020284215998043052,0.040568431996086105,20.73046875,10.365234375,10.365234375,55,2,0,0,-0.05898639243574683,128487,,246,-3212,0,5085,0,11.365234375,11.365234375,2.785469371592626,1.392734685796313,12.58984375,,1,1,512,512,512,512,512.0,512.0,,0.48339306696322226,-0.07522837281358277,0.0,49.01260687580755,0.0,6.4972754641634065,0.24392736384426436,0.021012338995739472,15.51425461094126,59.54950903453448,1.7901047,8.42553385561735
0.8635,grasp,0.98,CONV-6,CIFAR-10,0,11,linear.6,0.5531250238418579,266,1416,1229,0.8679378531073446,0.02008795573840261,0.04017591147680522,10.646616541353383,5.323308270676692,5.323308270676692,155,1,2,2,-0.012912322021295821,103486,,0,-3212,0,0,0,6.323308270676692,6.323308270676692,2.8792678718280076,1.4396339359140038,5.593984962406015,,1,1,266,266,266,266,266.0,266.0,,0.18794072627932135,-0.0951786237944097,0.0,155.03605675681388,0.0,43.847756429576116,-0.03305108850389865,0.12452468045183988,19.948382883034977,156.73986206148186,4.3465376,44.400845849232
0.8577,grasp,0.98,CONV-6,CIFAR-10,1,0,convs1.0,0.39004629850387573,91,674,639,0.9480712166172107,0.0822954822954823,0.1645909645909646,14.813186813186814,7.406593406593407,7.406593406593407,32,5,0,0,-0.06906382281159168,11643,,54,-3441,0,560,0,8.406593406593407,8.406593406593407,6.282187640011966,3.141093820005983,10.208791208791208,,1,1,91,91,91,91,91.0,91.0,,0.5201826774277837,-0.01596840364172323,0.0,15.032167639858045,0.0,8.853001833220949,0.43146234880565043,0.23330630898946747,10.657550808442013,37.87683971418006,3.3933825,18.092204061425072
0.8577,grasp,0.98,CONV-6,CIFAR-10,1,1,convs1.3,0.1800672709941864,640,6638,3906,0.5884302500753239,0.016231416275430358,0.032462832550860715,20.74375,10.371875,10.371875,196,4,0,0,-0.03441050229797327,421808,,54,-2892,0,5540,0,11.371875,11.371875,3.3120122618973253,1.6560061309486627,11.3453125,,1,1,640,640,640,640,640.0,640.0,,0.530227786943154,-0.04991031291096709,0.0,196.0159660313892,0.0,32.84725991927962,-0.0005185306280653599,-0.04395770714590388,25.45566630403682,197.126943486789,3.2475834,33.152336106822986
0.8577,grasp,0.98,CONV-6,CIFAR-10,1,3,convs1.7,0.1103515625,704,8136,4121,0.5065142576204523,0.01643928617612828,0.03287857235225656,23.113636363636363,11.556818181818182,11.556818181818182,101,3,0,0,-0.02616525854926977,336824,,118,-2892,0,7538,0,12.556818181818182,12.556818181818182,3.8334097521887585,1.9167048760943792,13.461647727272727,,1,1,704,704,704,704,704.0,704.0,,0.4218850849650783,-0.13131383076365574,0.0,100.99060144869888,0.0,19.302962113833154,0.116162304044726,-0.05027429602316518,21.14091477243141,103.0769072615657,2.866479,19.673471291131538
0.8577,grasp,0.98,CONV-6,CIFAR-10,1,4,convs1.10,0.0604112409055233,1280,8908,4304,0.4831612034126628,0.005441262705238467,0.010882525410476934,13.91875,6.959375,6.959375,158,1,5,5,-0.011106808294332603,376861,,118,-2316,0,8193,0,7.959375,7.959375,2.1476271033287047,1.0738135516643523,7.74375,,1,1,1280,1280,1280,1280,1280.0,1280.0,,0.4218046001041188,-0.04540895983322746,0.0,158.0124821868942,0.0,30.887438799835973,-0.21120151858873687,-0.23866602557613015,14.111336916934658,159.07591132275678,1.5677366,31.212581665608493
0.8577,grasp,0.98,CONV-6,CIFAR-10,1,6,convs1.14,0.0275607630610466,1408,8128,4205,0.5173474409448819,0.004102862311817536,0.008205724623635072,11.545454545454545,5.7727272727272725,5.7727272727272725,102,0,25,23,-0.0015569737084109153,190315,,246,-2325,9,7844,0,6.7727272727272725,6.7727272727272725,1.7211410045962443,0.8605705022981222,6.323863636363637,,10,10,1399,1399,1,1,140.8,140.8,,0.4682179992080467,-0.00983688411896056,0.0,102.02511913095623,0.0,14.092558019562585,-0.08819912057504409,-0.20250862622215798,8.86135767417246,103.08433044368039,0.9521148,14.333170119799195
0.8577,grasp,0.98,CONV-6,CIFAR-10,1,7,convs1.17,0.007107204757630825,2560,4192,2971,0.7087309160305344,0.0006398983978116451,0.0012797967956232903,3.275,1.6375,1.6375,51,0,631,216,0.025488907474718294,46443,,246,-1696,532,4014,0,2.6375,2.6375,0.4952714337967336,0.2476357168983668,1.824609375,,533,533,2028,2028,1,1,4.803001876172608,4.803001876172608,,0.21505255147414118,-0.24487425209951114,0.0,50.99924221982709,0.0,9.908590253935133,-0.532325547890366,-0.276477752453346,1.777924418537097,52.055003343483314,0.046236873,10.235329276645434
0.8577,grasp,0.98,CONV-6,CIFAR-10,1,9,linear.0,0.001789093017578125,4352,1876,1555,0.8288912579957356,9.90728973731529e-05,0.0001981457947463058,0.8621323529411765,0.43106617647058826,0.43106617647058826,57,0,964,232,-0.0029987052656629807,17494,,221,-2168,2821,1765,332,1.4310661764705883,1.4310661764705883,0.14982017518623786,0.07491008759311893,0.47472426470588236,,2854,2854,1438,1438,1,1,1.5248773651016119,1.5248773651016119,,1.682490298435469,1.0,0.0,57.01804687207787,0.0,10.133704010926909,-3.421921950043809,-0.42553781712493594,0.4424217039007612,58.05543896205483,0.024506688,10.391724511931448
0.8577,grasp,0.98,CONV-6,CIFAR-10,1,10,linear.3,0.080352783203125,512,5266,3438,0.6528674515761489,0.02012750733855186,0.04025501467710372,20.5703125,10.28515625,10.28515625,54,1,2,2,-0.08008420192218857,125355,,246,-3212,0,5085,0,11.28515625,11.28515625,2.807377150049433,1.4036885750247166,12.619140625,,1,1,512,512,512,512,512.0,512.0,,0.5420611787055934,-0.0427397171404932,0.0,53.0000819799592,0.0,7.548177431028221,0.2421661101294666,0.012633588437751524,15.044208551501148,58.90999355706202,1.6695911,9.754957546559119
0.8577,grasp,0.98,CONV-6,CIFAR-10,1,11,linear.6,0.549609363079071,266,1407,1217,0.8649609097370291,0.019960278053624627,0.039920556107249254,10.578947368421053,5.2894736842105265,5.2894736842105265,152,1,1,1,-0.019184616823470245,102053,,0,-3212,0,0,0,6.2894736842105265,6.2894736842105265,2.891065450539266,1.445532725269633,5.567669172932331,,1,1,266,266,266,266,266.0,266.0,,0.6530392206542505,-0.08680153078747742,2.220446049250313e-16,151.98182329546674,0.0,40.761141066823754,-0.006295311348220343,0.14620530444069804,19.96596980681833,153.6738506931243,4.275803,41.68838058257486
0.8588,grasp,0.98,CONV-6,CIFAR-10,2,0,convs1.0,0.37037035822868347,91,640,608,0.95,0.07814407814407814,0.1562881562881563,14.065934065934066,7.032967032967033,7.032967032967033,32,4,0,0,-0.013493942809423584,10541,,54,-3441,0,518,0,8.032967032967033,8.032967032967033,6.083451092898191,3.0417255464490953,9.208791208791208,,1,1,91,91,91,91,91.0,91.0,,0.42300581855103764,-0.04637037224065539,0.0,15.01105889783402,0.0,11.084851642539185,0.4087797684250122,0.20822926461272057,9.968799009812003,36.74653179018253,3.278943,17.18350870228673
0.8588,grasp,0.98,CONV-6,CIFAR-10,2,1,convs1.3,0.1723904013633728,640,6355,3894,0.6127458693941779,0.015539417057902974,0.031078834115805948,19.859375,9.9296875,9.9296875,180,4,0,0,-0.025044297433375422,388715,,54,-2892,0,5391,0,10.9296875,10.9296875,3.149895168095827,1.5749475840479135,10.778125,,1,1,640,640,640,640,640.0,640.0,,0.4974953686026781,-0.06094553724549781,0.0,180.02133308376006,0.0,27.751785238866496,-0.01821659747599533,-0.06081091933457041,24.000274437269752,181.17511570959815,2.8384335,28.099808053357034
0.8588,grasp,0.98,CONV-6,CIFAR-10,2,3,convs1.7,0.1157362163066864,704,8533,4247,0.497714754482597,0.01724144898487004,0.03448289796974008,24.241477272727273,12.120738636363637,12.120738636363637,139,2,0,0,-0.007124544374109608,378869,,118,-2892,0,7848,0,13.120738636363637,13.120738636363637,4.002406109124422,2.001203054562211,14.151988636363637,,1,1,704,704,704,704,704.0,704.0,,0.4868681298050859,-0.09945228153724195,0.0,138.9140754905646,0.0,23.880075140467767,0.14034248648031122,-0.01248390903181307,23.382998894761933,140.18581648018468,3.2683644,24.193990804385468
0.8588,grasp,0.98,CONV-6,CIFAR-10,2,4,convs1.10,0.0594685859978199,1280,8769,4306,0.4910480100353518,0.005356357505863956,0.010712715011727911,13.7015625,6.85078125,6.85078125,150,0,15,15,0.015998971481814388,366221,,118,-2323,7,8013,0,7.85078125,7.85078125,2.0935777963139115,1.0467888981569557,7.56328125,,8,8,1273,1273,1,1,160.0,160.0,,0.49742466299801075,-0.016115674427299116,0.0,150.0085857660443,0.0,24.230770758434378,-0.19144627738531014,-0.2022272679840548,14.687459174034018,151.0818463129192,1.5815403,24.584029134024938
0.8588,grasp,0.98,CONV-6,CIFAR-10,2,6,convs1.14,0.0282864049077034,1408,8342,4264,0.5111484056581156,0.004210885507527299,0.008421771015054598,11.849431818181818,5.924715909090909,5.924715909090909,135,0,41,34,0.04524931630780751,216332,,246,-2329,13,8010,0,6.924715909090909,6.924715909090909,1.6970526642081412,0.8485263321040706,6.612926136363637,,14,14,1395,1395,1,1,100.57142857142857,100.57142857142857,,0.46508208205089874,-0.012653878060245434,0.0,135.0136418454455,0.0,15.701206063205575,-0.17760558436219598,-0.24940958488711326,9.943802309909895,136.07711150476922,0.9950111,15.915323711871743
0.8588,grasp,0.98,CONV-6,CIFAR-10,2,7,convs1.17,0.00689019076526165,2560,4064,2890,0.7111220472440944,0.000620359515435717,0.001240719030871434,3.175,1.5875,1.5875,73,0,644,217,0.09169805090198604,51092,,244,-1792,630,3885,0,2.5875,2.5875,0.48397987987846136,0.24198993993923068,1.75859375,,632,632,1928,1928,1,1,4.050632911392405,4.050632911392405,,0.1938262678025972,-0.27239803509904426,0.0,73.00807446277076,0.0,9.379170551059937,-0.8218921199024594,-0.3724022416183235,2.0002648648674572,74.04303272088026,0.059613705,9.710217150892165
0.8588,grasp,0.98,CONV-6,CIFAR-10,2,9,linear.0,0.0020046234130859375,4352,2102,1736,0.8258801141769743,0.00011100811848527046,0.0002220162369705409,0.9659926470588235,0.48299632352941174,0.48299632352941174,78,0,944,203,0.004881175164502964,26064,,201,-2110,2783,1919,316,1.4829963235294117,1.4829963235294117,0.162628666662118,0.081314333331059,0.5307904411764706,,2814,2814,1493,1493,1,1,1.5465529495380241,1.5465529495380241,,1.7093273704440684,1.0,0.0,77.98621967242815,0.0,12.216440900511694,-3.3543997899136517,-0.47011090640132736,0.7690411328963975,79.01707070382464,0.019397855,12.453008667259537
0.8588,grasp,0.98,CONV-6,CIFAR-10,2,10,linear.3,0.07672119140625,512,5028,3444,0.684964200477327,0.01921783268101761,0.03843566536203522,19.640625,9.8203125,9.8203125,62,1,1,1,-0.06474121373160656,116622,,246,-3212,0,4843,0,10.8203125,10.8203125,2.6054031623061746,1.3027015811530873,11.75,,1,1,512,512,512,512,512.0,512.0,,0.4106158520677311,-0.10687547328522638,0.0,56.00477067649712,0.0,7.157397358904325,0.24632451760854715,0.02946240563690879,14.758756672566147,64.24093698625249,1.7561779,9.991621220433252
0.8588,grasp,0.98,CONV-6,CIFAR-10,2,11,linear.6,0.543749988079071,266,1392,1202,0.8635057471264368,0.01974748191232799,0.03949496382465598,10.466165413533835,5.2330827067669174,5.2330827067669174,152,2,0,0,-0.03704974166704167,100154,,0,-3212,0,0,0,6.2330827067669174,6.2330827067669174,2.8706097817958747,1.4353048908979373,5.522556390977444,,1,1,266,266,266,266,266.0,266.0,,0.30633428774057403,-0.04804925124130157,0.0,151.997999223596,0.0,44.7025811120348,-0.023500870920651836,0.12953203827306012,19.4178396414108,153.63554018923966,4.344858,45.22382039296247
0.8706,synflow,0.98,CONV-6,CIFAR-10,0,0,convs1.0,0.8640046119689941,91,1493,1324,0.8868050904219692,0.1822954822954823,0.3645909645909646,32.81318681318681,16.406593406593405,16.406593406593405,58,0,0,0,-0.03112393517479435,57688,,53,-3441,1,1235,0,17.406593406593405,17.406593406593405,8.963582950633961,4.481791475316981,23.10989010989011,,2,2,90,90,1,1,45.5,45.5,,0.7020141803364648,-0.010685655681602886,0.0,27.060612189498453,0.0,14.560226643004636,0.7333255404385227,0.6396014927745424,32.09635865844426,79.47770414132901,7.8037186,24.55468419903308
0.8706,synflow,0.98,CONV-6,CIFAR-10,0,1,convs1.3,0.1664225310087204,640,6135,3809,0.6208638956805216,0.015001467136150234,0.03000293427230047,19.171875,9.5859375,9.5859375,231,0,6,4,-0.015350655647307036,614826,,24,-2900,38,5136,0,10.5859375,10.5859375,2.746758989430964,1.373379494715482,10.2953125,,39,39,602,602,1,1,16.41025641025641,16.41025641025641,,0.6058040208556548,-0.00913480332420674,0.0,230.99741753796326,0.0,35.01847614741513,-0.09049848492987707,0.029844475615031302,34.8550062838586,232.6843673788038,4.177225,35.38896751964419
0.8706,synflow,0.98,CONV-6,CIFAR-10,0,3,convs1.7,0.0779351145029068,704,5746,3522,0.6129481378350157,0.011610144833829045,0.02322028966765809,16.323863636363637,8.161931818181818,8.161931818181818,152,0,7,7,-0.05099299146676914,377713,,43,-3161,344,5138,0,9.161931818181818,9.161931818181818,2.918144967406988,1.459072483703494,9.521306818181818,,345,345,360,360,1,1,2.0405797101449274,2.0405797101449274,,0.6086699785544437,-0.001020166186239491,0.0,151.97346046921956,0.0,29.157039128342124,-0.03950839695486718,0.1477368968029448,36.38581198585091,153.9123461080266,5.636177,29.656207666776183
0.8706,synflow,0.98,CONV-6,CIFAR-10,0,4,convs1.10,0.0399169921875,1280,5886,3467,0.5890248046211349,0.0035953381548084443,0.0071906763096168886,9.196875,4.5984375,4.5984375,215,0,2,2,-0.05454647836732085,543305,,26,-2992,768,5539,0,5.5984375,5.5984375,1.5885029978118836,0.7942514989059418,4.98984375,,769,769,512,512,1,1,1.6644993498049414,1.6644993498049414,,0.42625759715395234,-0.0033122306881893846,0.0,214.99962753475606,0.0,39.20673492756619,-0.4929673506449597,0.09603358758933435,35.99178543812914,216.4298536171662,5.4502916,39.551659868554545
0.8706,synflow,0.98,CONV-6,CIFAR-10,0,6,convs1.14,0.02115546353161335,1408,6239,3643,0.5839076775124219,0.0031493304580991147,0.0062986609161982295,8.862215909090908,4.431107954545454,4.431107954545454,139,0,2,2,-0.052652093312724,380526,,54,-3142,1018,6146,0,5.431107954545454,5.431107954545454,1.5424765889448198,0.7712382944724099,5.286221590909091,,1019,1019,390,390,1,1,1.3817468105986261,1.3817468105986261,,0.5369255874927451,-0.014038552344399005,0.0,139.06135038553214,0.0,25.885581106704546,-0.42211351997036756,0.13582977230639226,34.660366511200166,141.47509612354935,5.329963,26.32546674106178
0.8706,synflow,0.98,CONV-6,CIFAR-10,0,7,convs1.17,0.00974358431994915,2560,5747,3457,0.6015312336871411,0.0008772652891754592,0.0017545305783509184,4.48984375,2.244921875,2.244921875,268,0,6,6,-0.07068470583962448,679441,,17,-2898,1963,5067,0,3.244921875,3.244921875,0.6813121850602328,0.3406560925301164,2.38515625,,1964,1964,597,597,1,1,1.3034623217922607,1.3034623217922607,,0.4310112554766697,-0.22243500013722878,0.0,267.9952227160031,0.0,40.27472887089456,-1.3437081683777734,0.05592092821539303,36.93743222398915,269.4475634054424,4.783893,40.678213856076766
0.8706,synflow,0.98,CONV-6,CIFAR-10,0,9,linear.0,0.0060253143310546875,4352,6318,3642,0.5764482431149098,0.0003336580840104371,0.0006673161680208742,2.9034926470588234,1.4517463235294117,1.4517463235294117,146,0,4,4,-0.07494174266255667,387040,,54,-3036,3856,6173,1031,2.4517463235294117,2.4517463235294117,0.40412112270646233,0.20206056135323117,1.6794577205882353,,3857,3857,496,496,1,1,1.1283380865958,1.1283380865958,,-0.09768828084100215,-0.0698540004895531,0.0,146.0004315600564,0.0,19.89721062990975,-1.7432918687440118,0.06603357068837161,30.442688412132906,147.4195131288408,3.7102196,20.2186764427122
0.8706,synflow,0.98,CONV-6,CIFAR-10,0,10,linear.3,0.0862884521484375,512,5655,3340,0.5906277630415562,0.021614328522504892,0.043228657045009784,22.08984375,11.044921875,11.044921875,130,0,0,0,-0.056698380260860604,336314,,234,-3405,205,5391,0,12.044921875,12.044921875,2.7183647942729294,1.3591823971364647,13.716796875,,206,206,307,307,1,1,2.4854368932038833,2.4854368932038833,,0.3931079125635989,-0.13997688607493847,0.0,41.99238797250715,5.9604645e-08,5.309446051156837,0.1780763161879226,0.22426853298581237,38.67327944780584,133.27627142130967,4.1878996,16.411612775916485
0.8706,synflow,0.98,CONV-6,CIFAR-10,0,11,linear.6,0.794921875,266,2035,1602,0.7872235872235872,0.028869343169243864,0.05773868633848773,15.300751879699249,7.650375939849624,7.650375939849624,213,0,0,0,-0.01681624356791306,213819,,0,-3223,11,0,0,8.650375939849624,8.650375939849624,3.3020887491398287,1.6510443745699144,8.026315789473685,,12,12,255,255,1,1,22.166666666666668,22.166666666666668,,0.37304246732711305,-0.08181988335043618,0.0,213.02064545781042,0.0,48.54742363064892,0.40224954863395207,0.4900727686792204,35.171508403379576,215.501096540834,6.1073465,48.981742854746074
0.8657,synflow,0.98,CONV-6,CIFAR-10,1,0,convs1.0,0.8952546119689941,91,1547,1333,0.8616677440206852,0.18888888888888888,0.37777777777777777,34.0,17.0,17.0,62,19,0,0,-0.027484854686127,61648,,54,-3441,0,1288,0,18.0,18.0,9.497059659643488,4.748529829821744,23.571428571428573,,1,1,91,91,91,91,91.0,91.0,,-0.08450515631960376,-0.5657519548107065,0.0,27.11161786675246,0.0,14.645537318999345,0.7685962594648278,0.6858070784487349,33.554923621075645,81.9763185611067,8.080489,26.029443852337693
0.8657,synflow,0.98,CONV-6,CIFAR-10,1,1,convs1.3,0.1679416298866272,640,6191,3708,0.5989339363592311,0.015138399843505478,0.030276799687010955,19.346875,9.6734375,9.6734375,251,0,0,0,-0.038149349445133644,604107,,26,-2892,28,5135,0,10.6734375,10.6734375,2.8997987983748317,1.4498993991874158,10.3421875,,29,29,612,612,1,1,22.06896551724138,22.06896551724138,,0.5569964031402154,-0.028435810080327955,0.0,250.99098666822843,0.0,39.99003037986678,-0.11391575555264795,-0.010609493812579677,33.11604006254943,252.17809098617317,3.8338645,40.27623567358965
