accuracy,sparsity,seed,model,dataset,layer_id,layer_name,iterative_spectral_gap,iterative_degree_bound,degree_bound,layer_sparsity,no_weights,no_params
0.5181,0.98,2,CONV-6,CIFAR-100,11,linear.6,1.1418572664260864,0.1175415254878511,0.1199884676034316,0.2213281244039535,5666.0,25600.0
0.5473,0.98,0,CONV-6,CIFAR-100,0,convs1.0,3.576639175415039,0.6898354616091913,0.6255587388487077,0.8726851940155029,1508.0,1728.0
0.5473,0.98,0,CONV-6,CIFAR-100,1,convs1.3,0.907736986875534,0.2100283761773299,0.1597990520727171,0.1545681357383728,5698.0,36864.0
0.5473,0.98,0,CONV-6,CIFAR-100,3,convs1.7,1.1061220254216877,0.2430014625846413,0.2241004014950622,0.0737711563706398,5439.0,73728.0
0.5473,0.98,0,CONV-6,CIFAR-100,4,convs1.10,1.1649138377262995,0.250813322374199,0.2246280265293581,0.0375501848757267,5537.0,147456.0
0.5473,0.98,0,CONV-6,CIFAR-100,6,convs1.14,1.019622762997945,0.205829314618247,0.1552366906724152,0.0194227434694767,5728.0,294912.0
0.5473,0.98,0,CONV-6,CIFAR-100,7,convs1.17,1.317357485493024,0.2367700454459291,0.2412847321510871,0.0093536376953125,5517.0,589824.0
0.5473,0.98,0,CONV-6,CIFAR-100,9,linear.0,0.8267546892166138,0.1462942493450431,0.1195047923666018,0.0057868957519531,6068.0,1048576.0
0.5473,0.98,0,CONV-6,CIFAR-100,10,linear.3,,,0.2957679381800966,0.071563720703125,4690.0,65536.0
0.5473,0.98,0,CONV-6,CIFAR-100,11,linear.6,1.8440739512443545,0.2641204460311349,0.2134989675521254,0.2159765660762787,5529.0,25600.0
0.5455,0.98,1,CONV-6,CIFAR-100,0,convs1.0,3.793520212173462,0.6720894318609214,0.6277860351974944,0.8668981194496155,1498.0,1728.0
0.5455,0.98,1,CONV-6,CIFAR-100,1,convs1.3,0.8711395263671875,0.1802150993548886,0.1394093847252798,0.1573079377412796,5799.0,36864.0
0.5455,0.98,1,CONV-6,CIFAR-100,3,convs1.7,1.0058745220303535,0.2468224857947682,0.1938113145198472,0.0747748464345932,5513.0,73728.0
0.5455,0.98,1,CONV-6,CIFAR-100,4,convs1.10,1.2360696242405818,0.2662986583262652,0.237579617376778,0.0366007499396801,5397.0,147456.0
0.5455,0.98,1,CONV-6,CIFAR-100,6,convs1.14,0.9979678942607,0.2010454076333912,0.1858382922777993,0.019185384735465,5658.0,294912.0
0.5455,0.98,1,CONV-6,CIFAR-100,7,convs1.17,1.3694791197776794,0.2754501737951104,0.2386325114531985,0.0090060764923691,5312.0,589824.0
0.5455,0.98,1,CONV-6,CIFAR-100,9,linear.0,0.8016118923823039,0.1563864260749501,0.1284548747515803,0.0058832168579101,6169.0,1048576.0
0.5455,0.98,1,CONV-6,CIFAR-100,10,linear.3,,,0.2755252872608058,0.0730743408203125,4789.0,65536.0
0.5455,0.98,1,CONV-6,CIFAR-100,11,linear.6,1.7544732093811035,0.2776718742348798,0.1997539050768992,0.2179296910762787,5579.0,25600.0
0.5481,0.98,2,CONV-6,CIFAR-100,0,convs1.0,4.144553899765015,0.7230002274849412,0.646000550127118,0.8674768805503845,1499.0,1728.0
0.5481,0.98,2,CONV-6,CIFAR-100,1,convs1.3,0.7231624977929252,0.2037148054065148,0.1457005649623389,0.1566026508808136,5773.0,36864.0
0.5481,0.98,2,CONV-6,CIFAR-100,3,convs1.7,1.0738558310728807,0.2380808870108888,0.2035851516158721,0.073974609375,5454.0,73728.0
0.5481,0.98,2,CONV-6,CIFAR-100,4,convs1.10,1.0949042269161768,0.2438191584920111,0.1928761726778897,0.0372585728764534,5494.0,147456.0
0.5481,0.98,2,CONV-6,CIFAR-100,6,convs1.14,0.8800331354141235,0.2003074780781073,0.1694227577090078,0.0199076328426599,5871.0,294912.0
0.5481,0.98,2,CONV-6,CIFAR-100,7,convs1.17,1.3777436343106355,0.2904160994618794,0.2499917941768719,0.0088873971253633,5242.0,589824.0
0.5481,0.98,2,CONV-6,CIFAR-100,9,linear.0,0.7209237888455391,0.1742443574651977,0.1290175573529953,0.0057449340820312,6024.0,1048576.0
0.5481,0.98,2,CONV-6,CIFAR-100,10,linear.3,2.125750064849853,0.3557331326253824,0.3030915973591615,0.0744171142578125,4877.0,65536.0
0.5481,0.98,2,CONV-6,CIFAR-100,11,linear.6,1.5322661740439278,0.2651026864593346,0.2440616646919693,0.2140624970197677,5480.0,25600.0
0.5218,0.98,0,CONV-6,CIFAR-100,0,convs1.0,2.003974199295044,0.4176259069341029,0.4510207144856974,0.6388888955116272,1104.0,1728.0
0.5218,0.98,0,CONV-6,CIFAR-100,1,convs1.3,0.6011186729777943,0.0343196563770839,-0.1364092549718593,0.1410590261220932,5200.0,36864.0
0.5218,0.98,0,CONV-6,CIFAR-100,3,convs1.7,0.4045088410377502,-0.0187316014351654,-0.1960628506100377,0.0849066823720932,6260.0,73728.0
0.5218,0.98,0,CONV-6,CIFAR-100,4,convs1.10,0.2491481569078233,-0.1534816331372802,-0.4142739362943261,0.0378960520029068,5588.0,147456.0
0.5218,0.98,0,CONV-6,CIFAR-100,6,convs1.14,0.4479942321777344,-0.186070148744721,-0.4322877700475925,0.0148552786558866,4381.0,294912.0
0.5218,0.98,0,CONV-6,CIFAR-100,7,convs1.17,0.0625314712524414,-0.5850566230233557,-0.9058158784132612,0.0033145481720566,1955.0,589824.0
0.5218,0.98,0,CONV-6,CIFAR-100,9,linear.0,0.1771082878112793,-0.530576919054964,-1.6901933774288838,0.0021438598632812,2248.0,1048576.0
0.5218,0.98,0,CONV-6,CIFAR-100,10,linear.3,,,-0.2043069662773575,0.1756134033203125,11509.0,65536.0
0.5218,0.98,0,CONV-6,CIFAR-100,11,linear.6,1.364730954170227,0.2012979186526023,0.0736977789751398,0.2906250059604645,7440.0,25600.0
0.5177,0.98,1,CONV-6,CIFAR-100,0,convs1.0,2.8542429208755493,0.4439045701389481,0.4030979801693932,0.5896990895271301,1019.0,1728.0
0.5177,0.98,1,CONV-6,CIFAR-100,1,convs1.3,0.4098439961671829,-0.0303733547640071,-0.2274805657959611,0.1034342423081398,3813.0,36864.0
0.5177,0.98,1,CONV-6,CIFAR-100,3,convs1.7,0.3654306828975677,-0.0542874245243891,-0.1900280477434157,0.0734049454331398,5412.0,73728.0
0.5177,0.98,1,CONV-6,CIFAR-100,4,convs1.10,0.1819230488368443,-0.1504402883515957,-0.3667503384726616,0.0321112722158432,4735.0,147456.0
0.5177,0.98,1,CONV-6,CIFAR-100,6,convs1.14,,,-0.5610690096598696,0.0160556361079216,4735.0,294912.0
0.5177,0.98,1,CONV-6,CIFAR-100,7,convs1.17,0.0268898010253906,-0.4750976411601768,-0.9471013956379252,0.0043131508864462,2544.0,589824.0
0.5177,0.98,1,CONV-6,CIFAR-100,9,linear.0,0.275504469871521,-0.5766091250694314,-1.6708054416303937,0.0027894973754882,2925.0,1048576.0
0.5177,0.98,1,CONV-6,CIFAR-100,10,linear.3,0.9754354953765868,0.1548149488888157,-0.1825699019289367,0.2005157470703125,13141.0,65536.0
0.5177,0.98,1,CONV-6,CIFAR-100,11,linear.6,1.321116268634796,0.1991421213044043,0.0672422840390438,0.2875390648841858,7361.0,25600.0
0.525,0.98,2,CONV-6,CIFAR-100,0,convs1.0,2.670356273651123,0.4353811392451587,0.4441047365526229,0.6006944179534912,1038.0,1728.0
0.525,0.98,2,CONV-6,CIFAR-100,1,convs1.3,0.4650580883026123,0.0197737212099761,-0.2576869760549347,0.1296657919883728,4780.0,36864.0
0.525,0.98,2,CONV-6,CIFAR-100,3,convs1.7,0.3234279950459798,-0.0188737067379228,-0.2645367099184674,0.0840250626206398,6195.0,73728.0
0.525,0.98,2,CONV-6,CIFAR-100,4,convs1.10,0.2572993380682809,-0.1701622881985197,-0.4354004849198313,0.0331556536257267,4889.0,147456.0
0.525,0.98,2,CONV-6,CIFAR-100,6,convs1.14,,,-0.5506247902984596,0.0160285104066133,4727.0,294912.0
0.525,0.98,2,CONV-6,CIFAR-100,7,convs1.17,0.2504507303237915,-0.5334365797147073,-1.0040113180926713,0.0046369764022529,2735.0,589824.0
0.525,0.98,2,CONV-6,CIFAR-100,9,linear.0,0.3860979676246643,-0.5692264137227511,-1.6057942305794266,0.0027580261230468,2892.0,1048576.0
0.525,0.98,2,CONV-6,CIFAR-100,10,linear.3,0.6349091529846191,0.092757628503221,-0.1418118283595425,0.1768951416015625,11593.0,65536.0
0.525,0.98,2,CONV-6,CIFAR-100,11,linear.6,1.0777365267276764,0.1722027194689665,0.1357769944570984,0.2670312523841858,6836.0,25600.0
0.3801,0.98,0,CONV-6,CIFAR-100,0,convs1.0,3.519937515258789,0.5435304205677627,0.5254308858786128,0.7540509104728699,1303.0,1728.0
0.3801,0.98,0,CONV-6,CIFAR-100,1,convs1.3,0.928912878036499,0.1685532341835258,-0.0109195660099016,0.3018934428691864,11129.0,36864.0
0.3801,0.98,0,CONV-6,CIFAR-100,3,convs1.7,0.7580290752298692,0.0973662602507469,-0.033821515571119,0.1806640625,13320.0,73728.0
0.3801,0.98,0,CONV-6,CIFAR-100,4,convs1.10,0.3904324228113348,-0.0449031736763583,-0.142458263832697,0.0660400390625,9738.0,147456.0
0.3801,0.98,0,CONV-6,CIFAR-100,6,convs1.14,0.1699460347493489,-0.1967784297291611,-0.3677425721947155,0.0177951380610466,5248.0,294912.0
0.3801,0.98,0,CONV-6,CIFAR-100,7,convs1.17,,,-0.9279705672105866,0.0019293890800327,1138.0,589824.0
0.3801,0.98,0,CONV-6,CIFAR-100,9,linear.0,,,-1.2279450230723423,0.0001201629638671,126.0,1048576.0
0.3801,0.98,0,CONV-6,CIFAR-100,10,linear.3,,,-0.1855976096747435,0.0274200439453125,1797.0,65536.0
0.3801,0.98,0,CONV-6,CIFAR-100,11,linear.6,0.3561319351196289,-0.0284328735474625,-0.2783718726725989,0.0736328139901161,1885.0,25600.0
0.4012,0.98,1,CONV-6,CIFAR-100,0,convs1.0,3.459773699442545,0.5365444719140469,0.5155020650227365,0.7129629850387573,1232.0,1728.0
0.4012,0.98,1,CONV-6,CIFAR-100,1,convs1.3,0.842840271837571,0.1834317315407344,0.057940160340848,0.2933485209941864,10814.0,36864.0
0.4012,0.98,1,CONV-6,CIFAR-100,3,convs1.7,0.7610661029815674,0.0862523640833667,0.0456841746860308,0.1747233122587204,12882.0,73728.0
0.4012,0.98,1,CONV-6,CIFAR-100,4,convs1.10,0.3948826094468434,-0.0214294142603485,-0.0908880599523324,0.0701226145029068,10340.0,147456.0
0.4012,0.98,1,CONV-6,CIFAR-100,6,convs1.14,0.0997922420501709,-0.1710643649689922,-0.3555892507791219,0.0180630162358284,5327.0,294912.0
0.4012,0.98,1,CONV-6,CIFAR-100,7,convs1.17,,,-1.0084020526807325,0.0018717447528615,1104.0,589824.0
0.4012,0.98,1,CONV-6,CIFAR-100,9,linear.0,,,-1.1782786898081508,0.0001287460327148,135.0,1048576.0
0.4012,0.98,1,CONV-6,CIFAR-100,10,linear.3,,,-0.2779661829746354,0.0276641845703125,1813.0,65536.0
0.4012,0.98,1,CONV-6,CIFAR-100,11,linear.6,0.3636636137962341,-0.0303955280046379,-0.1871096582344039,0.0795703157782554,2037.0,25600.0
0.3656,0.98,2,CONV-6,CIFAR-100,0,convs1.0,2.9520368576049805,0.5413057213935905,0.5060572302382197,0.7390046119689941,1277.0,1728.0
0.3656,0.98,2,CONV-6,CIFAR-100,1,convs1.3,0.8215823599270412,0.1582957221544867,0.0085254963541835,0.2813042402267456,10370.0,36864.0
0.3656,0.98,2,CONV-6,CIFAR-100,3,convs1.7,0.7150089666247368,0.0919501486473812,-0.0587156173207362,0.1763916015625,13005.0,73728.0
0.3656,0.98,2,CONV-6,CIFAR-100,4,convs1.10,0.3722855329513549,-0.0208488000813679,-0.1019078016427657,0.0682847797870636,10069.0,147456.0
0.3656,0.98,2,CONV-6,CIFAR-100,6,convs1.14,0.0771401325861613,-0.1814920385186591,-0.3504042228563795,0.018575033172965,5478.0,294912.0
0.3656,0.98,2,CONV-6,CIFAR-100,7,convs1.17,,,-0.6639924829309225,0.0021260578650981,1254.0,589824.0
0.3656,0.98,2,CONV-6,CIFAR-100,9,linear.0,,,-1.2325633136646328,0.0001401901245117,147.0,1048576.0
0.3656,0.98,2,CONV-6,CIFAR-100,10,linear.3,,,-0.2727843207259254,0.029754638671875,1950.0,65536.0
0.3656,0.98,2,CONV-6,CIFAR-100,11,linear.6,0.31102876663208,0.0067236635659988,-0.1336809280670757,0.0833593755960464,2134.0,25600.0
0.4493,0.98,0,CONV-6,CIFAR-100,0,convs1.0,,,-0.2752325355226654,0.0167824067175388,29.0,1728.0
0.4493,0.98,0,CONV-6,CIFAR-100,1,convs1.3,,,-0.1573189443613926,0.0199381504207849,735.0,36864.0
0.4493,0.98,0,CONV-6,CIFAR-100,3,convs1.7,0.0779339075088501,-0.2454115573460154,-0.1788105509976855,0.0202772356569767,1495.0,73728.0
0.4493,0.98,0,CONV-6,CIFAR-100,4,convs1.10,0.1114007234573364,-0.1194432983346896,-0.0924685676059622,0.0195041224360466,2876.0,147456.0
0.4493,0.98,0,CONV-6,CIFAR-100,6,convs1.14,0.1155771613121032,-0.1013587158639747,-0.0949685284147737,0.0198635533452034,5858.0,294912.0
0.4493,0.98,0,CONV-6,CIFAR-100,7,convs1.17,0.1391417809895106,-0.0846162960660379,-0.0389282381883708,0.0201670322567224,11895.0,589824.0
0.4493,0.98,0,CONV-6,CIFAR-100,9,linear.0,0.1520213186740875,-0.0680361337283148,-0.0262694716288196,0.0199823379516601,20953.0,1048576.0
0.4493,0.98,0,CONV-6,CIFAR-100,10,linear.3,,,-0.1309602152734255,0.01959228515625,1284.0,65536.0
0.4493,0.98,0,CONV-6,CIFAR-100,11,linear.6,,,-0.1885265358514786,0.0220312494784593,564.0,25600.0
0.4347,0.98,1,CONV-6,CIFAR-100,0,convs1.0,,,-0.349298264888749,0.0190972220152616,33.0,1728.0
0.4347,0.98,1,CONV-6,CIFAR-100,1,convs1.3,,,-0.1474676650398981,0.018880208954215,696.0,36864.0
0.4347,0.98,1,CONV-6,CIFAR-100,3,convs1.7,,,-0.1342634192345312,0.019612630829215,1446.0,73728.0
0.4347,0.98,1,CONV-6,CIFAR-100,4,convs1.10,0.1127367417017618,-0.1302177732247376,-0.132440490041667,0.0197211373597383,2908.0,147456.0
0.4347,0.98,1,CONV-6,CIFAR-100,6,convs1.14,0.1086611151695251,-0.111654622081554,-0.0547512254439885,0.0203314889222383,5996.0,294912.0
0.4347,0.98,1,CONV-6,CIFAR-100,7,convs1.17,0.1336672646658761,-0.0889063749506972,-0.0803349957970312,0.0200347900390625,11817.0,589824.0
0.4347,0.98,1,CONV-6,CIFAR-100,9,linear.0,0.1270100729806082,-0.0684042966201758,-0.0306105114907186,0.0199270248413085,20895.0,1048576.0
0.4347,0.98,1,CONV-6,CIFAR-100,10,linear.3,,,-0.1637928717209602,0.0209503173828125,1373.0,65536.0
0.4347,0.98,1,CONV-6,CIFAR-100,11,linear.6,,,-0.2103724451219865,0.020117187872529,515.0,25600.0
0.4247,0.98,2,CONV-6,CIFAR-100,0,convs1.0,,,-0.4250763966317338,0.0167824067175388,29.0,1728.0
0.4247,0.98,2,CONV-6,CIFAR-100,1,convs1.3,0.5211913585662842,-0.1286458134363897,-0.1742771456412516,0.0198296438902616,731.0,36864.0
0.4247,0.98,2,CONV-6,CIFAR-100,3,convs1.7,0.3741084337234497,-0.0948968713636848,-0.1374712299977023,0.0203993059694767,1504.0,73728.0
0.4247,0.98,2,CONV-6,CIFAR-100,4,convs1.10,0.2381953001022339,-0.0953741420564566,-0.1018943908997268,0.0203382708132267,2999.0,147456.0
0.4247,0.98,2,CONV-6,CIFAR-100,6,convs1.14,0.1399828195571899,-0.1083908737529203,-0.0695296222525945,0.0197177454829216,5815.0,294912.0
0.4247,0.98,2,CONV-6,CIFAR-100,7,convs1.17,0.1355870962142944,-0.0839190783067338,-0.0618258458980331,0.0200025774538517,11798.0,589824.0
0.4247,0.98,2,CONV-6,CIFAR-100,9,linear.0,0.162347212433815,-0.068876878792148,-0.0286365099731715,0.0200529098510742,21027.0,1048576.0
0.4247,0.98,2,CONV-6,CIFAR-100,10,linear.3,,,-0.1920134836724938,0.019195556640625,1258.0,65536.0
0.4247,0.98,2,CONV-6,CIFAR-100,11,linear.6,,,-0.2334384264919268,0.0206250008195638,528.0,25600.0
0.4683,0.98,0,CONV-6,CIFAR-100,0,convs1.0,,,0.1430138803648349,0.2824074029922485,488.0,1728.0
0.4683,0.98,0,CONV-6,CIFAR-100,1,convs1.3,0.6683712005615234,-0.1372146029445453,-0.2017568022523246,0.02392578125,882.0,36864.0
0.4683,0.98,0,CONV-6,CIFAR-100,3,convs1.7,0.2488483190536499,-0.2095971381174995,-0.1833276248272277,0.017822265625,1314.0,73728.0
0.4683,0.98,0,CONV-6,CIFAR-100,4,convs1.10,0.2075555324554443,-0.1450076379472125,-0.1727390599632662,0.0113186305388808,1669.0,147456.0
0.4683,0.98,0,CONV-6,CIFAR-100,6,convs1.14,,,-0.180413990874294,0.0089280866086483,2633.0,294912.0
0.4683,0.98,0,CONV-6,CIFAR-100,7,convs1.17,0.0996627807617187,-0.2102274680689454,-0.2103680399744207,0.0059882272034883,3532.0,589824.0
0.4683,0.98,0,CONV-6,CIFAR-100,9,linear.0,0.233964721361796,-0.0375848736792154,-0.013457790717687,0.0277109146118164,29057.0,1048576.0
0.4683,0.98,0,CONV-6,CIFAR-100,10,linear.3,,,-0.0064414731944924,0.05206298828125,3412.0,65536.0
0.4683,0.98,0,CONV-6,CIFAR-100,11,linear.6,0.4642202854156494,0.0199894436150177,0.0194604625801397,0.0945703089237213,2421.0,25600.0
0.4835,0.98,1,CONV-6,CIFAR-100,0,convs1.0,,,0.1437650900259797,0.283564805984497,490.0,1728.0
0.4835,0.98,1,CONV-6,CIFAR-100,1,convs1.3,0.035510778427124,-0.142985519637822,-0.1804586377183681,0.0230034720152616,848.0,36864.0
0.4835,0.98,1,CONV-6,CIFAR-100,3,convs1.7,,,-0.2194318131282589,0.0174967441707849,1290.0,73728.0
0.4835,0.98,1,CONV-6,CIFAR-100,4,convs1.10,0.2473509311676025,-0.1206614777685282,-0.2242551690348306,0.0120713971555233,1780.0,147456.0
0.4835,0.98,1,CONV-6,CIFAR-100,6,convs1.14,0.1104357242584228,-0.1429282912305469,-0.2044733470746438,0.0089925127103924,2652.0,294912.0
0.4835,0.98,1,CONV-6,CIFAR-100,7,convs1.17,0.0114111900329589,-0.1789231711523083,-0.1978064843326406,0.0059034558944404,3482.0,589824.0
0.4835,0.98,1,CONV-6,CIFAR-100,9,linear.0,0.2505210220813751,-0.0394671790337888,-0.0071973372130281,0.0278081893920898,29159.0,1048576.0
0.4835,0.98,1,CONV-6,CIFAR-100,10,linear.3,,,-0.0109332377556088,0.05340576171875,3500.0,65536.0
0.4835,0.98,1,CONV-6,CIFAR-100,11,linear.6,0.4790294170379638,0.0023472378463343,0.0144791667090827,0.0904296860098838,2315.0,25600.0
0.4727,0.98,2,CONV-6,CIFAR-100,0,convs1.0,,,0.1760337525341234,0.2853009402751922,493.0,1728.0
0.4727,0.98,2,CONV-6,CIFAR-100,1,convs1.3,0.3672943115234375,-0.1342279878552312,-0.1252551051891116,0.0250108502805233,922.0,36864.0
0.4727,0.98,2,CONV-6,CIFAR-100,3,convs1.7,,,-0.1551763562475174,0.0179443359375,1323.0,73728.0
0.4727,0.98,2,CONV-6,CIFAR-100,4,convs1.10,0.0129191875457763,-0.1390486256759128,-0.1817588843156036,0.0120442705228924,1776.0,147456.0
0.4727,0.98,2,CONV-6,CIFAR-100,6,convs1.14,,,-0.1847138308606724,0.0087042916566133,2567.0,294912.0
0.4727,0.98,2,CONV-6,CIFAR-100,7,convs1.17,0.0217787027359008,-0.1664435335270159,-0.1957668474283811,0.005861070472747,3457.0,589824.0
0.4727,0.98,2,CONV-6,CIFAR-100,9,linear.0,0.249245548248291,-0.0372476586635507,-0.0188206643117034,0.0277729034423828,29122.0,1048576.0
0.4727,0.98,2,CONV-6,CIFAR-100,10,linear.3,,,-0.0171462996120789,0.0522308349609375,3423.0,65536.0
0.4727,0.98,2,CONV-6,CIFAR-100,11,linear.6,0.4158631165822347,0.0101359698045229,0.0110939130522709,0.0931640639901161,2385.0,25600.0
0.4727,0.98,0,CONV-6,CIFAR-100,0,convs1.0,,,0.1466045711153548,0.2841435074806213,491.0,1728.0
0.4727,0.98,0,CONV-6,CIFAR-100,1,convs1.3,0.2837691307067871,-0.1266709059931795,-0.1995899468568677,0.0241156686097383,889.0,36864.0
0.4727,0.98,0,CONV-6,CIFAR-100,3,convs1.7,0.2788431644439697,-0.1993683946957839,-0.1781535176499493,0.0179443359375,1323.0,73728.0
0.4727,0.98,0,CONV-6,CIFAR-100,4,convs1.10,0.0187928676605224,-0.1387661344451415,-0.1720321397894215,0.0114000104367733,1681.0,147456.0
0.4727,0.98,0,CONV-6,CIFAR-100,6,convs1.14,,,-0.1818594785689423,0.0089992946013808,2654.0,294912.0
0.4727,0.98,0,CONV-6,CIFAR-100,7,convs1.17,0.0565065145492553,-0.2098429507367684,-0.2106881696254152,0.0060255262069404,3554.0,589824.0
0.4727,0.98,0,CONV-6,CIFAR-100,9,linear.0,0.2074726164340972,-0.0401775317409678,-0.0114990340526581,0.0279006958007812,29256.0,1048576.0
0.4727,0.98,0,CONV-6,CIFAR-100,10,linear.3,,,-0.0031815869797755,0.052459716796875,3438.0,65536.0
0.4727,0.98,0,CONV-6,CIFAR-100,11,linear.6,0.502876877784729,0.016393288874893,0.0213124514618922,0.0952734351158142,2439.0,25600.0
0.4748,0.98,1,CONV-6,CIFAR-100,0,convs1.0,,,0.1414747667335145,0.2853009402751922,493.0,1728.0
0.4748,0.98,1,CONV-6,CIFAR-100,1,convs1.3,0.2985575199127197,-0.1311901546263648,-0.1768468634809353,0.0233289934694767,860.0,36864.0
0.4748,0.98,1,CONV-6,CIFAR-100,3,convs1.7,,,-0.2148865891000091,0.0176459420472383,1301.0,73728.0
0.4748,0.98,1,CONV-6,CIFAR-100,4,convs1.10,0.0485095977783203,-0.124929054159064,-0.221724067968037,0.0121392142027616,1790.0,147456.0
0.4748,0.98,1,CONV-6,CIFAR-100,6,convs1.14,0.0300204753875732,-0.1432106859631588,-0.2002796885642338,0.009063720703125,2673.0,294912.0
0.4748,0.98,1,CONV-6,CIFAR-100,7,convs1.17,0.0364336967468261,-0.1858172248194779,-0.1979528936126225,0.0059373644180595,3502.0,589824.0
0.4748,0.98,1,CONV-6,CIFAR-100,9,linear.0,0.2399417757987976,-0.0389417621578102,-0.0089059588425178,0.0280103683471679,29371.0,1048576.0
0.4748,0.98,1,CONV-6,CIFAR-100,10,linear.3,,,-0.0086337844884628,0.053802490234375,3526.0,65536.0
0.4748,0.98,1,CONV-6,CIFAR-100,11,linear.6,0.4129403432210286,0.0050921546376285,0.0211108213840391,0.0913281217217445,2338.0,25600.0
0.4723,0.98,2,CONV-6,CIFAR-100,0,convs1.0,,,0.1837000540954311,0.2881944477558136,498.0,1728.0
0.4723,0.98,2,CONV-6,CIFAR-100,1,convs1.3,0.0399477481842041,-0.131703394783528,-0.1186580710479618,0.0252549909055233,931.0,36864.0
0.4723,0.98,2,CONV-6,CIFAR-100,3,convs1.7,,,-0.1565370897632878,0.0180935338139534,1334.0,73728.0
0.4723,0.98,2,CONV-6,CIFAR-100,4,convs1.10,0.2593733072280884,-0.1373850916109987,-0.1763573877949489,0.01214599609375,1791.0,147456.0
0.4723,0.98,2,CONV-6,CIFAR-100,6,convs1.14,,,-0.1833280035027623,0.008758544921875,2583.0,294912.0
