accuracy,sparsity,seed,model,dataset,layer_id,layer_name,iterative_spectral_gap,iterative_degree_bound,degree_bound,layer_sparsity,no_weights,no_params
0.5604,0.98,2,Wide-Resnet-28-2,CIFAR-100,14,block2.layer.1.conv2,0.0296749472618103,-0.1488991869701509,-0.2160740645453681,0.0340983085334301,1257.0,36864.0
0.5604,0.98,2,Wide-Resnet-28-2,CIFAR-100,15,block2.layer.2.conv1,0.0278889834880828,-0.1407984687895711,-0.361371294874404,0.0289984811097383,1069.0,36864.0
0.5604,0.98,2,Wide-Resnet-28-2,CIFAR-100,16,block2.layer.2.conv2,0.0501737594604492,-0.1351235734681271,-0.2787208876177736,0.0276421438902616,1019.0,36864.0
0.5604,0.98,2,Wide-Resnet-28-2,CIFAR-100,17,block2.layer.3.conv1,0.0067813396453857,-0.1614424945275943,-0.5209778885310494,0.0206976998597383,763.0,36864.0
0.5604,0.98,2,Wide-Resnet-28-2,CIFAR-100,18,block2.layer.3.conv2,0.0201389789581298,-0.1902956189474196,-0.3457555495432372,0.021728515625,801.0,36864.0
0.5604,0.98,2,Wide-Resnet-28-2,CIFAR-100,19,block3.layer.0.conv1,,,-0.3593387646813249,0.0192328561097383,1418.0,73728.0
0.5604,0.98,2,Wide-Resnet-28-2,CIFAR-100,20,block3.layer.0.conv2,,,-0.6086099774885969,0.00732421875,1080.0,147456.0
0.5604,0.98,2,Wide-Resnet-28-2,CIFAR-100,21,block3.layer.0.convShortcut,,,-0.0156279136176027,0.1058349609375,867.0,8192.0
0.5604,0.98,2,Wide-Resnet-28-2,CIFAR-100,22,block3.layer.1.conv1,,,-0.5883727337905076,0.0040147569961845,592.0,147456.0
0.5604,0.98,2,Wide-Resnet-28-2,CIFAR-100,23,block3.layer.1.conv2,,,-0.6218587107459428,0.0047743055038154,704.0,147456.0
0.5604,0.98,2,Wide-Resnet-28-2,CIFAR-100,24,block3.layer.2.conv1,,,-1.109645431851674,0.0028415257111191,419.0,147456.0
0.5604,0.98,2,Wide-Resnet-28-2,CIFAR-100,25,block3.layer.2.conv2,,,-0.9464121337746226,0.0032145183067768,474.0,147456.0
0.5604,0.98,2,Wide-Resnet-28-2,CIFAR-100,26,block3.layer.3.conv1,,,-0.8711919316750376,0.0020955402869731,309.0,147456.0
0.5604,0.98,2,Wide-Resnet-28-2,CIFAR-100,27,block3.layer.3.conv2,,,-0.9760872993294776,0.0025906031951308,382.0,147456.0
0.5604,0.98,2,Wide-Resnet-28-2,CIFAR-100,28,fc,0.8548533916473389,0.1357462387380975,0.1184567902491941,0.2208593785762787,2827.0,12800.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,0,conv1,1.2015613714853923,0.7062737991107623,0.6490934903686711,0.8680555820465088,375.0,432.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,1,block1.layer.0.conv1,0.347488485276699,0.2686774879430431,0.2474934890645173,0.2476128488779068,1141.0,4608.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,2,block1.layer.0.conv2,0.3133355379104614,0.2626386485869549,0.2381492179954813,0.12890625,1188.0,9216.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,3,block1.layer.0.convShortcut,,,0.1336893810447009,0.01171875,6.0,512.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,4,block1.layer.1.conv1,0.2615092098712921,0.3152870218655786,0.2560615643838351,0.1229383647441864,1133.0,9216.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,5,block1.layer.1.conv2,0.2780426628887653,0.2233678886373517,0.2435443134088353,0.1200086772441864,1106.0,9216.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,6,block1.layer.2.conv1,0.259777769446373,0.2684563974688373,0.273508733232232,0.1258680522441864,1160.0,9216.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,7,block1.layer.2.conv2,0.2782526115576426,0.2994079083269295,0.2206001984714844,0.1248914897441864,1151.0,9216.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,8,block1.layer.3.conv1,0.3086007152284895,0.3165433807077416,0.2485507193593721,0.1254340261220932,1156.0,9216.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,9,block1.layer.3.conv2,0.2551981993019581,0.2792956817224221,0.2432720495457105,0.1270616352558136,1171.0,9216.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,10,block2.layer.0.conv1,0.2596355080604553,0.2640277619076317,0.2190652509723042,0.0652669295668602,1203.0,18432.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,11,block2.layer.0.conv2,0.3436911702156067,0.2837366741243543,0.1912736407894294,0.0321994349360466,1187.0,36864.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,12,block2.layer.0.convShortcut,,,,0.00048828125,1.0,2048.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,13,block2.layer.1.conv1,0.2979658730328083,0.2919038706483628,0.2337164106792867,0.030843099579215,1137.0,36864.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,14,block2.layer.1.conv2,0.3091752648353577,0.2338113056189751,0.2234177360470126,0.03125,1152.0,36864.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,15,block2.layer.2.conv1,0.2875460796058178,0.2314411664617161,0.1902877349540396,0.0329047292470932,1213.0,36864.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,16,block2.layer.2.conv2,0.2844442725181579,0.3016939532962399,0.2531781944385001,0.0311143659055233,1147.0,36864.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,17,block2.layer.3.conv1,0.3066871464252472,0.2923378446997714,0.2188762941363378,0.0321180559694767,1184.0,36864.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,18,block2.layer.3.conv2,0.2936330027878284,0.2681622093978946,0.2095880501209037,0.0316840261220932,1168.0,36864.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,19,block3.layer.0.conv1,0.3637562282383442,0.2543642349357643,0.2391976922346504,0.0161404088139534,1190.0,73728.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,20,block3.layer.0.conv2,0.3404586762189865,0.2157316746747346,0.149428438298323,0.0082194013521075,1212.0,147456.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,21,block3.layer.0.convShortcut,,,,0.0,0.0,8192.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,22,block3.layer.1.conv1,0.2934633923901452,0.2381018255317985,0.2008961435659396,0.00775146484375,1143.0,147456.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,23,block3.layer.1.conv2,0.3208032734692096,0.2932747298757534,0.2363728065539235,0.0078938798978924,1164.0,147456.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,24,block3.layer.2.conv1,0.3053040094673633,0.2554250773204829,0.2058851419982567,0.0079616969451308,1174.0,147456.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,25,block3.layer.2.conv2,0.295088529586792,0.2294434089226135,0.1868625854805989,0.008056640625,1188.0,147456.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,26,block3.layer.3.conv1,0.3829642491681235,0.2731648671931793,0.2108700328514066,0.0080362958833575,1185.0,147456.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,27,block3.layer.3.conv2,0.2351884022355079,0.219991863675606,0.2020415920334216,0.0079277884215116,1169.0,147456.0
0.4843,0.98,0,Wide-Resnet-28-2,CIFAR-100,28,fc,,,0.29015617677628,0.0865624994039535,1108.0,12800.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,0,conv1,1.1947246044874191,0.7838195704842486,0.6792537710659028,0.8842592835426331,382.0,432.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,1,block1.layer.0.conv1,0.3578132901872907,0.2808619495842159,0.2440518402869748,0.2506510317325592,1155.0,4608.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,2,block1.layer.0.conv2,0.2933698637144906,0.2240757414371847,0.2223809730612453,0.126953125,1170.0,9216.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,3,block1.layer.0.convShortcut,,,-0.5811388300841895,0.017578125,9.0,512.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,4,block1.layer.1.conv1,0.2328463606536388,0.2981270657483481,0.2552939399824426,0.1282552033662796,1182.0,9216.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,5,block1.layer.1.conv2,0.2816096916794777,0.3141513465219046,0.2775184834428154,0.1217447891831398,1122.0,9216.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,6,block1.layer.2.conv1,0.2664177460329873,0.2814743460354218,0.2748775405226774,0.1279296875,1179.0,9216.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,7,block1.layer.2.conv2,0.2734391348702567,0.2893308434591716,0.2725108225437331,0.1238064244389534,1141.0,9216.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,8,block1.layer.3.conv1,0.3055966844161351,0.2979657430941765,0.2856234168167623,0.1209852397441864,1115.0,9216.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,9,block1.layer.3.conv2,0.2822297550737858,0.2831915294026973,0.2269092300397632,0.1244574636220932,1147.0,9216.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,10,block2.layer.0.conv1,0.3174554742872715,0.2817085894552444,0.2259157592932275,0.0613064244389534,1130.0,18432.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,11,block2.layer.0.conv2,0.3676715663501194,0.2844298848080225,0.2047284600636378,0.0316026471555233,1165.0,36864.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,12,block2.layer.0.convShortcut,,,,0.0,0.0,2048.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,13,block2.layer.1.conv1,0.275304913520813,0.2513901527318741,0.213788746968059,0.0306803379207849,1131.0,36864.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,14,block2.layer.1.conv2,0.2809690944850445,0.3276598731579971,0.2703476359979724,0.0307345911860466,1133.0,36864.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,15,block2.layer.2.conv1,0.2428868822753429,0.2382010109370898,0.2202920529387776,0.0312228724360466,1151.0,36864.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,16,block2.layer.2.conv2,0.256683561950922,0.2380571296478447,0.1967639227377111,0.0315212681889534,1162.0,36864.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,17,block2.layer.3.conv1,0.2116675712168216,0.2307866604840219,0.142804965305323,0.0319010429084301,1176.0,36864.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,18,block2.layer.3.conv2,0.3150042125156947,0.2960174776137579,0.2278114411845686,0.0307074654847383,1132.0,36864.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,19,block3.layer.0.conv1,0.321090144770486,0.2770381283598145,0.236488988880002,0.0156521275639534,1154.0,73728.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,20,block3.layer.0.conv2,0.4715523645281791,0.2593048480402344,0.2205727021961472,0.0083346897736191,1229.0,147456.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,21,block3.layer.0.convShortcut,,,,0.0,0.0,8192.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,22,block3.layer.1.conv1,0.4014075100421905,0.2779713997211702,0.2149379044182748,0.0081787109375,1206.0,147456.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,23,block3.layer.1.conv2,0.3836652295930045,0.2819616089766863,0.2584769857524383,0.0079413522034883,1171.0,147456.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,24,block3.layer.2.conv1,0.3620018362998962,0.2780591174185939,0.235009716123721,0.0077582467347383,1144.0,147456.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,25,block3.layer.2.conv2,0.3276965958731515,0.225996166600545,0.1843136481172159,0.0084364153444767,1244.0,147456.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,26,block3.layer.3.conv1,0.3624844806534903,0.2319237789862983,0.2118132126053865,0.0076904296875,1134.0,147456.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,27,block3.layer.3.conv2,0.291814923286438,0.195205137734111,0.1651702964605032,0.0083685982972383,1234.0,147456.0
0.4865,0.98,1,Wide-Resnet-28-2,CIFAR-100,28,fc,,,0.2533313301079736,0.094843752682209,1214.0,12800.0
0.4899,0.98,2,Wide-Resnet-28-2,CIFAR-100,0,conv1,1.123505413532257,0.7807623587260828,0.6594548333997282,0.8703703880310059,376.0,432.0
0.4899,0.98,2,Wide-Resnet-28-2,CIFAR-100,1,block1.layer.0.conv1,0.3759027818838755,0.3116870560279398,0.2652867986682428,0.2398003488779068,1105.0,4608.0
0.4899,0.98,2,Wide-Resnet-28-2,CIFAR-100,2,block1.layer.0.conv2,0.3215891867876053,0.2892988672047946,0.2225708763159177,0.1236979141831398,1140.0,9216.0
0.4899,0.98,2,Wide-Resnet-28-2,CIFAR-100,3,block1.layer.0.convShortcut,,,-0.1044791324865583,0.02734375,14.0,512.0
0.4899,0.98,2,Wide-Resnet-28-2,CIFAR-100,4,block1.layer.1.conv1,0.250060584810045,0.2733596215184946,0.2391308807703122,0.1242404505610466,1145.0,9216.0
0.4899,0.98,2,Wide-Resnet-28-2,CIFAR-100,5,block1.layer.1.conv2,0.3024781346321106,0.2613161697642172,0.2955538222179124,0.1280381977558136,1180.0,9216.0
0.4899,0.98,2,Wide-Resnet-28-2,CIFAR-100,6,block1.layer.2.conv1,0.296142578125,0.3127442919436572,0.2707477044459742,0.1257595419883728,1159.0,9216.0
0.4899,0.98,2,Wide-Resnet-28-2,CIFAR-100,7,block1.layer.2.conv2,0.2783374999250684,0.3093113201638332,0.2957111297000642,0.1185980886220932,1093.0,9216.0
0.4899,0.98,2,Wide-Resnet-28-2,CIFAR-100,8,block1.layer.3.conv1,0.2882105973031785,0.3094001405456864,0.245606248287366,0.1264105886220932,1165.0,9216.0
0.4899,0.98,2,Wide-Resnet-28-2,CIFAR-100,9,block1.layer.3.conv2,0.3253216615744999,0.2936445707669158,0.2360702364138225,0.1232638880610466,1136.0,9216.0
0.4899,0.98,2,Wide-Resnet-28-2,CIFAR-100,10,block2.layer.0.conv1,0.2948076294528113,0.2565235333052596,0.2425122329226328,0.0641818568110466,1183.0,18432.0
0.4899,0.98,2,Wide-Resnet-28-2,CIFAR-100,11,block2.layer.0.conv2,0.2932187654078007,0.2373602851349499,0.2127782881164474,0.0324435755610466,1196.0,36864.0
0.4899,0.98,2,Wide-Resnet-28-2,CIFAR-100,12,block2.layer.0.convShortcut,,,-inf,0.0009765625,2.0,2048.0
0.4899,0.98,2,Wide-Resnet-28-2,CIFAR-100,13,block2.layer.1.conv1,0.3596487715840339,0.2251787966801827,0.2318050098836549,0.0319281667470932,1177.0,36864.0
0.4899,0.98,2,Wide-Resnet-28-2,CIFAR-100,14,block2.layer.1.conv2,0.2431061996353997,0.2552565651704315,0.1550295151087669,0.0332302525639534,1225.0,36864.0
0.4899,0.98,2,Wide-Resnet-28-2,CIFAR-100,15,block2.layer.2.conv1,0.288890676839011,0.2693996180168572,0.225646394434233,0.03173828125,1170.0,36864.0
